algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.6143790849673202,0.10705794568179763,0.8333333333333334
RandomForestClassifier,gini-100,0.6758169934640523,0.09598946572416073,0.8333333333333334
RandomForestClassifier,gini-150,0.6820261437908497,0.08489250099502997,0.8333333333333334
RandomForestClassifier,gini-200,0.6764705882352942,0.0874938589839556,0.7777777777777778
RandomForestClassifier,gini-250,0.6705882352941177,0.08323780247753056,0.8333333333333334
RandomForestClassifier,gini-500,0.6705882352941177,0.08686665477561385,0.8333333333333334
RandomForestClassifier,gini-1000,0.6705882352941177,0.08323780247753056,0.8333333333333334
RandomForestClassifier,entropy-100,0.6764705882352942,0.09428543504242252,0.8333333333333334
RandomForestClassifier,entropy-150,0.6656862745098038,0.08419774664928766,0.8235294117647058
RandomForestClassifier,entropy-200,0.6483660130718955,0.10155146598398317,0.8333333333333334
RandomForestClassifier,entropy-250,0.6650326797385622,0.0814407672679865,0.8333333333333334
RandomForestClassifier,entropy-500,0.6820261437908497,0.08489250099502997,0.8333333333333334
RandomForestClassifier,entropy-1000,0.6764705882352942,0.09095306102887134,0.8333333333333334
SVC,default,0.6709150326797386,0.08250647064516307,0.7777777777777778
SGDClassifier,default,0.5813725490196079,0.11048893469711642,0.8333333333333334
KNeighborsClassifier,2-auto-uniform,0.6598039215686275,0.07849194284258885,0.7777777777777778
KNeighborsClassifier,2-auto-distance,0.6372549019607843,0.10496251789859219,0.8333333333333334
KNeighborsClassifier,2-ball_tree-uniform,0.6598039215686275,0.07849194284258885,0.7777777777777778
KNeighborsClassifier,2-ball_tree-distance,0.6372549019607843,0.10496251789859219,0.8333333333333334
KNeighborsClassifier,2-kd_tree-uniform,0.6598039215686275,0.07849194284258885,0.7777777777777778
KNeighborsClassifier,2-kd_tree-distance,0.6372549019607843,0.10496251789859219,0.8333333333333334
KNeighborsClassifier,2-brute-uniform,0.6598039215686275,0.07849194284258885,0.7777777777777778
KNeighborsClassifier,2-brute-distance,0.6372549019607843,0.10496251789859219,0.8333333333333334
KNeighborsClassifier,3-auto-uniform,0.6264705882352941,0.09108271704295798,0.7647058823529411
KNeighborsClassifier,3-auto-distance,0.6320261437908496,0.07703273630282662,0.7647058823529411
KNeighborsClassifier,3-ball_tree-uniform,0.6264705882352941,0.09108271704295798,0.7647058823529411
KNeighborsClassifier,3-ball_tree-distance,0.6320261437908496,0.07703273630282662,0.7647058823529411
KNeighborsClassifier,3-kd_tree-uniform,0.6264705882352941,0.09108271704295798,0.7647058823529411
KNeighborsClassifier,3-kd_tree-distance,0.6320261437908496,0.07703273630282662,0.7647058823529411
KNeighborsClassifier,3-brute-uniform,0.6264705882352941,0.09108271704295798,0.7647058823529411
KNeighborsClassifier,3-brute-distance,0.6320261437908496,0.07703273630282662,0.7647058823529411
KNeighborsClassifier,4-auto-uniform,0.6323529411764706,0.11805711037716886,0.8333333333333334
KNeighborsClassifier,4-auto-distance,0.6549019607843137,0.12499903882752335,0.8823529411764706
KNeighborsClassifier,4-ball_tree-uniform,0.6323529411764706,0.11805711037716886,0.8333333333333334
KNeighborsClassifier,4-ball_tree-distance,0.6549019607843137,0.12499903882752335,0.8823529411764706
KNeighborsClassifier,4-kd_tree-uniform,0.6323529411764706,0.11805711037716886,0.8333333333333334
KNeighborsClassifier,4-kd_tree-distance,0.6549019607843137,0.12499903882752335,0.8823529411764706
KNeighborsClassifier,4-brute-uniform,0.6323529411764706,0.11805711037716886,0.8333333333333334
KNeighborsClassifier,4-brute-distance,0.6549019607843137,0.12499903882752335,0.8823529411764706
KNeighborsClassifier,5-auto-uniform,0.6323529411764706,0.08811720492863008,0.8235294117647058
KNeighborsClassifier,5-auto-distance,0.6323529411764707,0.11541315938830261,0.8235294117647058
KNeighborsClassifier,5-ball_tree-uniform,0.6323529411764706,0.08811720492863008,0.8235294117647058
KNeighborsClassifier,5-ball_tree-distance,0.6323529411764707,0.11541315938830261,0.8235294117647058
KNeighborsClassifier,5-kd_tree-uniform,0.6323529411764706,0.08811720492863008,0.8235294117647058
KNeighborsClassifier,5-kd_tree-distance,0.6323529411764707,0.11541315938830261,0.8235294117647058
KNeighborsClassifier,5-brute-uniform,0.6323529411764706,0.08811720492863008,0.8235294117647058
KNeighborsClassifier,5-brute-distance,0.6323529411764707,0.11541315938830261,0.8235294117647058
KNeighborsClassifier,6-auto-uniform,0.6101307189542483,0.10033318410192318,0.8235294117647058
KNeighborsClassifier,6-auto-distance,0.6379084967320261,0.10728514786239576,0.8235294117647058
KNeighborsClassifier,6-ball_tree-uniform,0.6101307189542483,0.10033318410192318,0.8235294117647058
KNeighborsClassifier,6-ball_tree-distance,0.6379084967320261,0.10728514786239576,0.8235294117647058
KNeighborsClassifier,6-kd_tree-uniform,0.6101307189542483,0.10033318410192318,0.8235294117647058
KNeighborsClassifier,6-kd_tree-distance,0.6379084967320261,0.10728514786239576,0.8235294117647058
KNeighborsClassifier,6-brute-uniform,0.6101307189542483,0.10033318410192318,0.8235294117647058
KNeighborsClassifier,6-brute-distance,0.6379084967320261,0.10728514786239576,0.8235294117647058
KNeighborsClassifier,7-auto-uniform,0.6267973856209149,0.08016600317104292,0.8235294117647058
KNeighborsClassifier,7-auto-distance,0.626797385620915,0.10367051518508362,0.8235294117647058
KNeighborsClassifier,7-ball_tree-uniform,0.6267973856209149,0.08016600317104292,0.8235294117647058
KNeighborsClassifier,7-ball_tree-distance,0.626797385620915,0.10367051518508362,0.8235294117647058
KNeighborsClassifier,7-kd_tree-uniform,0.6267973856209149,0.08016600317104292,0.8235294117647058
KNeighborsClassifier,7-kd_tree-distance,0.626797385620915,0.10367051518508362,0.8235294117647058
KNeighborsClassifier,7-brute-uniform,0.6267973856209149,0.08016600317104292,0.8235294117647058
KNeighborsClassifier,7-brute-distance,0.626797385620915,0.10367051518508362,0.8235294117647058
KNeighborsClassifier,8-auto-uniform,0.6434640522875816,0.0729197675143015,0.8235294117647058
