algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.5470588235294118,0.11399749606224938,0.7777777777777778
RandomForestClassifier,gini-100,0.553921568627451,0.16509737940967,0.8888888888888888
RandomForestClassifier,gini-150,0.5816993464052287,0.13276181498186773,0.7777777777777778
RandomForestClassifier,gini-200,0.5598039215686275,0.16584476311995036,0.8333333333333334
RandomForestClassifier,gini-250,0.5428104575163399,0.1549546944242288,0.8333333333333334
RandomForestClassifier,gini-500,0.553921568627451,0.1669563674693416,0.8888888888888888
RandomForestClassifier,gini-1000,0.5431372549019609,0.16820893496748715,0.8333333333333334
RandomForestClassifier,entropy-100,0.531372549019608,0.1478425015733865,0.7777777777777778
RandomForestClassifier,entropy-150,0.5594771241830065,0.13974400351358873,0.7777777777777778
RandomForestClassifier,entropy-200,0.5764705882352941,0.13693707366073515,0.7777777777777778
RandomForestClassifier,entropy-250,0.5369281045751635,0.1537480114444111,0.7777777777777778
RandomForestClassifier,entropy-500,0.5483660130718955,0.15026142369373374,0.7777777777777778
RandomForestClassifier,entropy-1000,0.553921568627451,0.14088909567646862,0.7777777777777778
SVC,default,0.5810457516339869,0.09661050483776767,0.7777777777777778
SGDClassifier,default,0.5310457516339869,0.09525737387490181,0.7222222222222222
KNeighborsClassifier,2-auto-uniform,0.6369281045751636,0.10866639620247671,0.8333333333333334
KNeighborsClassifier,2-auto-distance,0.592156862745098,0.1448770619024545,0.8888888888888888
KNeighborsClassifier,2-ball_tree-uniform,0.6369281045751636,0.10866639620247671,0.8333333333333334
KNeighborsClassifier,2-ball_tree-distance,0.592156862745098,0.1448770619024545,0.8888888888888888
KNeighborsClassifier,2-kd_tree-uniform,0.6369281045751636,0.10866639620247671,0.8333333333333334
KNeighborsClassifier,2-kd_tree-distance,0.592156862745098,0.1448770619024545,0.8888888888888888
KNeighborsClassifier,2-brute-uniform,0.6258169934640523,0.10499558056481924,0.8333333333333334
KNeighborsClassifier,2-brute-distance,0.5866013071895424,0.15735387439572865,0.9444444444444444
KNeighborsClassifier,3-auto-uniform,0.5754901960784313,0.1315370640962652,0.8333333333333334
KNeighborsClassifier,3-auto-distance,0.592156862745098,0.1448770619024545,0.8888888888888888
KNeighborsClassifier,3-ball_tree-uniform,0.5810457516339869,0.11946489547120778,0.8333333333333334
KNeighborsClassifier,3-ball_tree-distance,0.5977124183006536,0.13331931555173868,0.8888888888888888
KNeighborsClassifier,3-kd_tree-uniform,0.5754901960784313,0.1315370640962652,0.8333333333333334
KNeighborsClassifier,3-kd_tree-distance,0.592156862745098,0.1448770619024545,0.8888888888888888
KNeighborsClassifier,3-brute-uniform,0.5810457516339869,0.09661050483776767,0.7777777777777778
KNeighborsClassifier,3-brute-distance,0.5810457516339869,0.12452481339548824,0.8333333333333334
KNeighborsClassifier,4-auto-uniform,0.6035947712418301,0.10863297611457,0.7777777777777778
KNeighborsClassifier,4-auto-distance,0.6202614379084967,0.12316229988285939,0.8888888888888888
KNeighborsClassifier,4-ball_tree-uniform,0.6035947712418301,0.10863297611457,0.7777777777777778
KNeighborsClassifier,4-ball_tree-distance,0.6202614379084967,0.12316229988285939,0.8888888888888888
KNeighborsClassifier,4-kd_tree-uniform,0.6035947712418301,0.10863297611457,0.7777777777777778
KNeighborsClassifier,4-kd_tree-distance,0.6202614379084967,0.12316229988285939,0.8888888888888888
KNeighborsClassifier,4-brute-uniform,0.5869281045751634,0.11044784735497346,0.7777777777777778
KNeighborsClassifier,4-brute-distance,0.6147058823529412,0.1365094133788887,0.9444444444444444
KNeighborsClassifier,5-auto-uniform,0.592483660130719,0.1072876364475999,0.7222222222222222
KNeighborsClassifier,5-auto-distance,0.6369281045751634,0.12700146974722235,0.8888888888888888
KNeighborsClassifier,5-ball_tree-uniform,0.592483660130719,0.1072876364475999,0.7222222222222222
KNeighborsClassifier,5-ball_tree-distance,0.6369281045751634,0.12700146974722235,0.8888888888888888
