algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.6258169934640523,0.14241956044519555,0.8333333333333334
RandomForestClassifier,gini-100,0.688562091503268,0.11897444703897268,0.9411764705882353
RandomForestClassifier,gini-150,0.7104575163398692,0.12280104803476434,0.8823529411764706
RandomForestClassifier,gini-200,0.7212418300653595,0.07311867853592144,0.8235294117647058
RandomForestClassifier,gini-250,0.6993464052287581,0.09560150178873107,0.8823529411764706
RandomForestClassifier,gini-500,0.7049019607843137,0.10143413930737341,0.8823529411764706
RandomForestClassifier,gini-1000,0.6882352941176471,0.11326440976632791,0.8823529411764706
RandomForestClassifier,entropy-100,0.6712418300653594,0.09607176180665485,0.8235294117647058
RandomForestClassifier,entropy-150,0.6882352941176471,0.1017825658806335,0.8823529411764706
RandomForestClassifier,entropy-200,0.677124183006536,0.09737026680733438,0.8823529411764706
RandomForestClassifier,entropy-250,0.6712418300653595,0.08589488672082159,0.8235294117647058
RandomForestClassifier,entropy-500,0.677124183006536,0.10351587684682022,0.8823529411764706
RandomForestClassifier,entropy-1000,0.6879084967320261,0.08518386182658394,0.8235294117647058
SVC,default,0.6542483660130718,0.08354516201604824,0.7777777777777778
SGDClassifier,default,0.6098039215686275,0.141244536968251,0.8333333333333334
KNeighborsClassifier,2-auto-uniform,0.6486928104575163,0.09792204326994708,0.7777777777777778
KNeighborsClassifier,2-auto-distance,0.6607843137254902,0.12705485617410778,0.9411764705882353
KNeighborsClassifier,2-ball_tree-uniform,0.6486928104575163,0.09792204326994708,0.7777777777777778
KNeighborsClassifier,2-ball_tree-distance,0.6607843137254902,0.12705485617410778,0.9411764705882353
KNeighborsClassifier,2-kd_tree-uniform,0.6486928104575163,0.09792204326994708,0.7777777777777778
KNeighborsClassifier,2-kd_tree-distance,0.6607843137254902,0.12705485617410778,0.9411764705882353
KNeighborsClassifier,2-brute-uniform,0.6486928104575163,0.09792204326994708,0.7777777777777778
KNeighborsClassifier,2-brute-distance,0.6607843137254902,0.12705485617410778,0.9411764705882353
KNeighborsClassifier,3-auto-uniform,0.6604575163398694,0.11908570270178943,0.8823529411764706
KNeighborsClassifier,3-auto-distance,0.627124183006536,0.14164659377886732,0.8823529411764706
KNeighborsClassifier,3-ball_tree-uniform,0.6604575163398694,0.11908570270178943,0.8823529411764706
KNeighborsClassifier,3-ball_tree-distance,0.627124183006536,0.14164659377886732,0.8823529411764706
KNeighborsClassifier,3-kd_tree-uniform,0.6604575163398694,0.11908570270178943,0.8823529411764706
KNeighborsClassifier,3-kd_tree-distance,0.627124183006536,0.14164659377886732,0.8823529411764706
KNeighborsClassifier,3-brute-uniform,0.6604575163398694,0.11908570270178943,0.8823529411764706
KNeighborsClassifier,3-brute-distance,0.627124183006536,0.14164659377886732,0.8823529411764706
KNeighborsClassifier,4-auto-uniform,0.627124183006536,0.1394506134032338,0.8823529411764706
KNeighborsClassifier,4-auto-distance,0.6382352941176471,0.13316381957971765,0.8823529411764706
KNeighborsClassifier,4-ball_tree-uniform,0.627124183006536,0.1394506134032338,0.8823529411764706
KNeighborsClassifier,4-ball_tree-distance,0.6382352941176471,0.13316381957971765,0.8823529411764706
KNeighborsClassifier,4-kd_tree-uniform,0.627124183006536,0.1394506134032338,0.8823529411764706
KNeighborsClassifier,4-kd_tree-distance,0.6382352941176471,0.13316381957971765,0.8823529411764706
KNeighborsClassifier,4-brute-uniform,0.627124183006536,0.1394506134032338,0.8823529411764706
KNeighborsClassifier,4-brute-distance,0.6382352941176471,0.13316381957971765,0.8823529411764706
KNeighborsClassifier,5-auto-uniform,0.6215686274509805,0.12967557450919506,0.8823529411764706
KNeighborsClassifier,5-auto-distance,0.6493464052287582,0.13505907719884375,0.8823529411764706
KNeighborsClassifier,5-ball_tree-uniform,0.6215686274509805,0.12967557450919506,0.8823529411764706
KNeighborsClassifier,5-ball_tree-distance,0.6493464052287582,0.13505907719884375,0.8823529411764706
KNeighborsClassifier,5-kd_tree-uniform,0.6215686274509805,0.12967557450919506,0.8823529411764706
KNeighborsClassifier,5-kd_tree-distance,0.6493464052287582,0.13505907719884375,0.8823529411764706
KNeighborsClassifier,5-brute-uniform,0.6215686274509805,0.12967557450919506,0.8823529411764706
KNeighborsClassifier,5-brute-distance,0.6493464052287582,0.13505907719884375,0.8823529411764706
KNeighborsClassifier,6-auto-uniform,0.6326797385620916,0.11294337022802863,0.8823529411764706
KNeighborsClassifier,6-auto-distance,0.6437908496732027,0.13986011820210037,0.8823529411764706
KNeighborsClassifier,6-ball_tree-uniform,0.6326797385620916,0.11294337022802863,0.8823529411764706
