P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,response_IC50,category_IC50
102.1257575018,70.15670048445968,24.06262518641348,27.30355711595719,39.2734532650771,44.394401867671746,45.038870551575116,28.834107433440362,4.938783869933251,36.376020729756405,39.13550845582325,9.066819912679799,49.71690174043111,38.12488002931874,34.46053014141588,16.40160808528637,34.42290515563849,31.393770603412857,15.579321840489172,26.16572144240142,13.025844531005797,13.941283498538118,39.636971367644264,34.52027642625999,1.677838583726355,18.093313603115927,4.340693071962497,14.684611379201225,7.038187097252032,41.0976868506458,69.68522235007997,52.894342457908856,5.51,Class I
54.293629679700004,49.1298339054175,29.270442278323966,16.762880937070854,14.003891975465539,11.501846737500069,32.22835709169566,23.948613735493332,9.068119221050967,20.531822640520456,22.227950909925266,23.729844727810438,23.08963538883108,9.25047753057068,5.6122588251055,4.95591116664673,29.80011251406981,33.700197447576045,5.35162450651807,23.40363541283825,17.72981924255912,22.139157096093534,23.196742752695517,23.90158113670785,34.78302623694482,28.695537247127604,23.777033872201272,21.615008213394745,17.60829614018022,24.17903993989579,23.411784053629127,17.06414045865186,0.6,Class I
190.0083301391,129.21240795840276,9.723269056470228,40.61389838637799,10.022363490993037,39.70772413685311,25.17497748726629,36.930964716807,15.007650756720022,24.57398293689733,4.312714966013452,33.12091338518669,26.980365481221053,96.60608362075256,84.79063916991436,29.22255717895558,31.075120931238196,54.14704147773018,28.170520512736807,37.3054702354032,55.49482624933181,29.771307375549647,28.92888522516387,36.978766461386265,34.06804275510905,22.667134814331376,17.819336954736784,46.3812796644987,21.65093012149078,28.562767559109073,17.231088650511094,48.493232641111085,136.3964955194,Class III
61.9815259224,60.87767846885742,37.6697534293525,15.038973985975383,22.413021071753292,12.75795310602541,18.421924691553507,25.34286017921616,39.24904704271172,29.078259855481544,24.953505637334146,21.938702888728216,33.606458184665634,4.212385386778936,27.665347074263373,25.471151794607124,28.871910486702788,19.10946685388123,16.552811689976423,5.33377269556211,20.87683488412662,21.420331607268718,32.00688033908306,46.299531129457534,35.521618764924334,29.51036884544842,47.18831688239409,52.773932266012096,15.906413357419314,45.59932020301886,59.4050321992985,27.672264245391748,25.0,Class II
45.0961868328,59.792770517131565,41.431419957266236,5.962431258047431,24.79160243862185,4.785196780781591,29.99665870491064,39.61618936883566,16.745809166040413,12.085404802332592,31.14440507168401,35.24939399671985,14.371573277296028,7.738994516713455,17.346933559277602,19.604783201669132,27.89742450657054,28.96119031520525,13.34590857452392,12.065064853471668,19.293307942717302,2.116123815059136,24.253686722830754,31.907756433950844,36.63157794923609,53.49789799000308,44.04135652840306,26.248580977154425,15.951960184142692,40.01118082296143,30.208053763218217,2.516101090650922,18.556567347999998,Class II
14.892308196600004,19.967091872500127,27.72703649235613,33.79191478900588,40.64437741747717,48.63819130660905,51.55821912224532,42.909832992237476,22.95175878083661,15.519357076342235,36.76006758661444,50.28550998832098,51.07305431511227,43.4123474751553,35.24396628407111,31.076673875578628,27.36670602636243,18.65944205342317,3.528573956429726,15.670009839518423,31.04452180697886,35.55787820831449,25.921074311811168,11.880327918702518,28.149437732709814,44.97024794819308,46.763544921683064,32.422724190638505,10.03217674733252,14.564740540388646,23.356293836019567,17.10923327175921,180.0,Class III
56.60077592879999,67.08422080035207,39.59817206987606,17.072164466470607,24.722093155019405,14.019652871754838,24.874665601800277,31.384853011113297,30.116561673903377,30.95696455242926,30.570113182636117,21.952743091717664,27.300092043697674,2.4654836980250647,23.2446049398883,21.264583526037,25.600672858213983,26.25664349711828,19.121650800951876,3.54982428640565,22.19205237116319,17.3000344998733,36.13249878902703,48.95070600371952,32.97498667053515,26.32631149575446,52.25371468001566,53.72712370259103,13.719154951003517,46.581832391243644,56.543864542833965,24.131594730165336,22.5563217544,Class II
47.1525702654,41.16963268560278,25.984014505214738,8.428019037439018,7.052024506577717,12.487836720854672,9.316809416235122,2.490706143976504,12.900364309264154,23.305189615577472,32.4885234372173,40.463570898067566,43.26341729468656,37.544834672867154,26.545953113207503,19.18589920615667,19.201563156214057,22.883053693496006,26.091836029904407,21.653066967571885,7.251233243942206,11.424105388732448,22.164676661427286,19.35462293231775,6.773392561867504,5.336135793069244,5.510669419914917,9.406467428559269,28.08565361837273,42.791173637097614,48.74701540078334,48.921794082698355,534.45,Class III
55.29753344150001,54.8666547228861,34.08366530974804,7.876275249878855,15.825138582946005,12.6544038210146,13.768822278810562,27.504095595911558,45.203197517741074,34.55818938602067,31.771532537326387,18.353841466420242,26.566736162734518,10.966112229370296,24.02687440026705,22.036539445896256,35.893288668284484,22.713859253968984,10.070103508072709,4.21272844186381,20.47724788795438,22.169715701487142,35.819543767840315,47.26927479697857,30.665324145852072,24.200946565763445,47.719336551167274,56.86185370303796,22.263463936677372,39.532440140875146,55.644226535748714,21.54907057363516,0.11151081539999999,Class I
44.873969413400005,41.50668408042329,25.840106857626203,14.304543156384577,16.019579380205744,7.887902335491604,37.78537343453459,37.42367454125128,7.744883138571799,32.0013169525748,41.00394898148916,35.5282717920175,18.87914733815003,3.5034362401460335,8.369308377153365,7.891491347650366,20.68413726284653,27.33601157382553,25.54264020390593,6.792744744246911,10.299088424312504,6.84328105069348,3.5225975244888863,4.84455540406312,19.015609551734602,23.3692214764503,23.852060557851207,21.11826952861638,12.187185688099907,11.916959722609356,2.7004803292093653,7.974201149861578,0.43,Class I
75.577465211,71.61091881352702,42.079417461878265,7.839101386718742,28.330161747158986,23.198633214947172,22.48978177269269,38.26416419281388,50.59457954026077,28.090735906100228,14.39029097112834,27.540578450595905,39.57998515444553,16.952448535364695,32.09867815222529,22.551430632649883,18.245772992987668,6.612009192757062,9.62933373217021,11.293460120763024,33.50473647929451,30.07373626496721,20.617220525818812,34.97726578358475,27.737294595854706,18.563218453173178,37.985671577256944,50.835436396909515,25.054195714501994,38.96635901099252,46.36817918897991,29.160251036175566,0.6720595714,Class I
65.5009700055,63.08413480638053,37.07945610426015,13.859088478349769,25.375736869395386,12.04066952852774,15.245994429373198,25.455742459455312,37.45702441393448,25.980734565300814,24.89789041343197,18.68801033029579,30.45480438680745,2.7401728460825385,28.7686064855274,27.839519266625867,32.08761410656089,22.612992936448002,20.007202481927813,6.019207717845218,18.069875577153564,23.25701863776147,34.5029775088318,45.439264194897184,33.05389945568238,27.416515148158602,44.03919700572717,49.476635876293486,15.267274996108451,45.462976129540685,56.58938295962411,26.763453898200936,210.0,Class III
61.5240054466,62.202182802691105,40.86407024451228,25.926099935905054,23.06327148949926,13.198386135125098,2.80660150623302,21.65650627317872,35.12959376654165,41.238767356380926,18.394346326916242,18.539496902967418,21.439714384408042,19.548213389134393,7.359546929066707,23.604370767416725,6.338589814697074,23.834455755155435,12.600587225844576,10.643453152183683,19.17241063278601,36.11229289011421,44.23543243576578,37.4149925659308,36.462808897700086,32.99963447082459,53.49246678068468,49.00881852706065,10.169935255224019,25.352669822038212,46.64329048017318,55.591383275137275,40.646764320900004,Class II
33.455361444800005,52.34503398805072,39.73984905498102,5.698474381110286,18.01204029737676,13.279836042577731,22.469451239219122,38.12608874152342,26.568420529553457,19.050486875967227,37.99639803993317,30.22683897968078,13.524474688472875,9.544275426944099,9.4323140157094,20.8432724885367,32.536839030396095,28.95260179148922,10.274754686485009,11.619754471656606,19.25719941014878,5.813824245877021,31.163767175027235,38.55239723509127,32.133461958445814,53.145475933156916,27.855064874077357,32.043828048041384,34.3384813035559,22.539879829657863,18.61747040938497,21.658795921962696,1.4,Class I
34.6157706057,51.6151316390535,40.7815185054487,4.592527683182924,18.157397602675875,11.806367898422526,21.02844569564025,40.083892118481536,25.311569790581437,21.407231471972956,35.90776532514516,28.84279428696224,15.81273344475112,12.412002793109158,6.659994652081279,18.353373356854885,36.3128339571516,28.22210171085027,6.8719056574373205,9.093543081820581,23.81770720768992,4.56828535831608,33.47280549549816,33.33466879903588,36.75989451465113,48.1273376986531,30.631877024571025,31.0123015271923,29.209012767070426,24.075392297311133,21.82640285491995,16.80262910038984,0.45696529350000004,Class I
28.641716344000006,33.699583094690254,40.84046583909364,42.14422554702135,38.92569896476793,37.643438965932965,37.81447366374281,31.178986239471538,14.115648934207421,9.076538387372468,29.245357446929603,39.20569063545314,37.5774488993624,30.64097132353243,28.96045127396192,33.441270657003315,35.48395536265496,30.00525158694038,16.39466813449409,1.938535985285997,17.873013301096623,24.087052791356665,16.648805856989462,2.585986314611507,23.346617184884323,36.73589535915544,35.096145112605214,18.71947544879013,9.342350968027834,28.28209084086565,35.28245333057241,27.039965512559228,930.0,Class III
69.60824606310001,52.12017132952738,26.924631953721498,11.965380828125669,12.68148308945921,5.57839206807769,16.60546956690789,29.30876674409964,28.36102448870616,15.023654255043661,38.51889170525513,36.12062911818894,20.82953959840717,14.187838929460609,1.4919296756624467,7.075703667430753,24.345963299296873,17.99615203423118,17.812615620541592,12.516414312761327,10.365627380293535,6.416039660922107,19.756843277845135,6.011373247984073,44.363826759170095,54.50162294815458,24.853416282900294,34.040399002567824,25.872440559635596,6.064396913539393,6.291367314178501,10.893268490548698,1.6,Class I
69.81533471910001,63.85200869686568,31.847095853474336,12.159981040445523,16.146998682372725,7.5992607582952365,14.442863528929214,28.966230383744588,34.70501737339164,24.02767150093686,23.928106869733266,22.368389630508297,30.54612024872607,5.779577769038239,26.672485710403055,26.48465790263423,29.289259262658675,19.239973182402725,16.79683234439984,6.020686206518897,21.178772318572005,24.407112361341873,36.105821080443924,49.82027990488483,31.793374512198813,29.293647989282036,52.89392562915352,53.71062793839934,10.43588419103066,47.89124041674888,52.99396060040048,20.582782748172328,0.0686217773,Class I
65.49921517709998,69.82998490273674,33.043464163181206,18.05490305509385,17.27843812638547,13.097556820797173,20.215067775362662,37.208367615079275,26.651270813537614,23.644553698415628,29.347874212184976,26.58290560740052,21.98268135288657,4.1560644934768955,18.238915129885303,24.224294589102985,23.12669882263009,24.564180504787664,24.52266577631072,1.8807168744534652,26.023029458373315,15.039620448950615,36.31316225606958,45.10455703669253,31.515742229487667,29.355805972135645,51.59951736957472,50.60908417003895,14.785620062158502,44.22379149658846,58.5592731763804,23.632950993807764,55.3214416287,Class II
22.579277277000003,27.632384099777994,35.01295202407999,38.20431932480399,39.39407610192609,42.64021291381733,44.10037750518791,36.19166584251261,17.07971310307011,11.066429778392893,32.953186991283566,44.910727149827416,44.452479723207276,36.72211403815226,30.81633884894998,30.569289987852397,29.92842125633424,23.084953860048312,8.888722228571151,9.527605403451844,24.831801693152897,29.757969852843036,20.643548720707525,6.317698511060793,26.026033166527586,41.66101867888768,41.97863286951237,26.66121401398831,6.551409889013381,20.356552469715737,28.279905100541107,20.831907286481485,390.0,Class III
139.4180126858,101.31397884922335,26.26152463055719,41.598440185035344,37.18627860668849,4.173157223817251,9.003454613697143,12.99604387813955,35.450658366953895,26.410669313476166,29.98889771782453,51.48445910756894,42.400483517221815,32.22461918026403,27.159316900726743,5.234905171200716,30.609876450017452,40.959631649400954,40.13579062072256,33.92675363580042,23.634514574695796,28.972804191031923,30.65494342407237,26.63676915455718,33.59752992932127,38.76851480083345,24.333338782743745,17.409488582242865,39.909268227770426,36.54951513662533,16.432632054999335,12.932143986601398,13.649599611700001,Class II
74.298813,56.104869016829326,12.713067007958463,18.694109255624205,20.117127896449382,11.003027948102433,13.997700016715115,18.095517876488938,31.963217378982,37.22486143110495,6.870764713309272,24.458590107814842,27.89288010275779,5.815149702381729,27.538882562317553,12.96646393967379,23.469405028386422,31.026914541440423,22.072014416761732,9.825454203802966,13.733015072831506,6.988268413172146,18.886287548524137,10.324254353184122,5.9102400679197675,8.18791907187079,14.218971253284401,19.285332226932624,22.28356047266406,26.781215361632217,25.836754493361568,10.128096299755887,3.06,Class I
172.72041186119998,115.64459635195135,8.778041077756466,35.405649371589455,15.858265988641362,39.080694890762274,25.312611655587887,34.87383658374487,19.617317406988967,32.684644547430615,21.001030052850243,49.004467417448055,15.323358619072817,98.52610302313406,88.61455730811223,22.48928967407403,23.417150834856624,48.494641953172845,32.22919442889751,22.4895540107595,42.4746149676138,38.216044254013816,28.342360443877165,34.355937008798456,41.25900248115114,35.96468557633536,1.7565685469667451,38.67465174012821,38.49236253891942,25.62195325625887,19.515305834875157,54.3216648881741,7.8529215112,Class I
48.42727021809999,41.99546443832538,29.547321461754144,18.733157500293334,4.13675460639982,14.25820578996451,22.285230438201395,11.811024209946284,10.939568859523918,28.41293469284831,28.3398515806567,15.687803759005588,13.742535673129975,11.617850728863669,4.617716794415768,24.028359198372463,32.185952585953366,24.695193690362274,10.995613201042005,9.100033420202,11.751102009178755,14.398607317574161,16.3911767337109,12.910929755252495,4.504744472371585,6.639232641309784,15.85843788469828,19.143891061280264,13.167088340548801,2.999271539516439,11.389853683016662,14.727663399533581,0.59,Class I
113.5084745821,78.72371667126707,24.25033674650381,25.528798718063573,41.24209195142369,39.16930993676075,32.799932089052795,31.015020737083585,3.6217508361982493,37.4519446901394,32.01390409390856,16.889931553420272,57.16617455732782,45.9806890312684,37.877308134590756,12.938185504083402,45.7937825206933,39.14550396909531,14.64065749564592,28.563764069059374,13.1436423306901,7.152524354301006,37.586968133389725,29.262820902594253,8.653002837275304,14.051745046787042,8.289663186180908,18.169422003393446,12.736659639124523,45.9490845013671,65.98043347724631,51.967479159117254,1.38,Class I
33.4553614448,52.31220297737636,40.55513988594,4.1002328609853445,16.588158914651707,12.374645660921669,20.76985236605023,41.871187643765204,23.189384319536522,23.81085754798404,33.39654469018025,29.65720061630649,18.654409188985774,15.006349614203366,4.118261462889665,17.246493451114112,40.17977716861244,27.22425993213142,6.881305668189078,9.093482578235081,28.485763006486405,6.873395926076528,35.659557262343135,28.82504073637743,41.68368157108247,43.19113424084644,34.23653004280888,30.01665186402643,24.285644173259875,27.31865008551098,25.714424284875058,11.869135026372206,0.5,Class I
131.1229248535,94.60073073706957,17.67115022055941,38.02945921413212,37.80825731624674,6.213476024109417,31.762071470200276,36.449030738905414,21.282258237524452,17.760769643851802,21.142662569873153,32.55231509366778,45.255347977958856,34.720411176495546,8.683693571989725,16.127520075772786,11.758070681681483,40.22996352624718,66.31327966942098,50.91332289144639,5.960951199213882,44.88433746173719,47.83100125195491,27.464674626025605,33.17253483162271,27.119517242656954,7.297457200330764,10.683536402687832,8.717573668910667,26.6297941136226,42.43963110196467,39.12014659684702,23.3810931129,Class II
27.222484893899995,53.38980629458233,36.079368883166715,0.876982996599249,6.461131448768543,6.541775627454236,25.6548300049625,35.25737379146233,17.00761117845131,10.95477160206336,33.419900321482274,39.9061755523477,27.59988289179269,9.02246702054823,32.35965907693559,30.503762844509286,20.119504459605167,23.286452483202993,29.21748729175519,11.60822954942422,7.443713535464073,17.359759084444587,13.57434108210946,33.79328874117835,33.276769678085714,54.0612082948185,45.4785148596518,33.18934729265075,26.016694530809083,27.734081734853575,28.842381097447987,14.933447364860264,15.9,Class II
22.8723514842,22.86863401112216,19.277069763273385,10.50452417269079,14.044695481321238,24.17324012349319,24.41225916698049,14.746469409340124,11.951222387480174,21.21900189648088,25.305353592173127,23.47449256841776,17.63242250510895,9.425015847655429,4.62045460175187,6.721368639629466,13.845927730359197,22.806258236379104,24.120572252962784,13.954395747953196,2.3350672408717417,12.159650697480869,10.816197936505244,10.426900052834592,19.485294053974,20.50339319841886,12.270781423979118,8.086829349889273,10.815343203844987,7.8061845442387785,3.3871809607118037,3.3233625457187665,54.58,Class II
68.909544881,65.33087155106546,36.82073432571939,13.515424579497882,28.36665328905289,12.303052225466772,12.34894561387346,26.022358029525154,35.9654633629552,23.096301794970135,25.314708388202853,15.650934327286885,27.487652893462755,4.605433472973043,30.191842132401955,30.34691674454891,35.25737037145766,26.010248606473066,23.371284550958215,8.208661518743604,15.62872642679957,25.376700014251494,37.07904266144072,44.854293838054296,30.85904607742975,25.687318410207453,41.046671440305,46.31438893029405,15.40804045186058,45.59026416938767,53.94128158247316,26.30558584016781,0.7,Class I
28.762390671400006,33.818756378908,40.93714027575002,42.16848515373033,38.844742529923025,37.52608797963235,37.77222429393474,31.232573777574263,14.228447054098442,8.956194475527845,29.160061335873895,39.188773640086836,37.64175406124155,30.760573778601906,29.03509428713769,33.41937305194951,35.39758191282852,29.888605303508044,16.277391767126158,2.0481823658827616,17.920252437908594,24.070817548463676,16.570198671047326,2.6458805131411376,23.46679581970062,36.82860557678242,35.127496699941595,18.6639375432917,9.339222542752585,28.3856579697931,35.40310116523425,27.1525096096871,280.0,Class III
44.0730005867,54.47637679845566,50.087927032231384,24.005580206422135,36.46208213137895,23.14211338515178,35.737641330611005,11.235804062734404,33.0656605450217,32.793691324835365,40.5974707854496,15.105222594226014,30.26581147304353,20.188796230889434,24.716011558861922,43.62424096754813,14.82742429119662,30.447373433947014,31.12056281525485,21.130065317470653,34.458222476060094,29.835518268926243,37.569043725127955,33.714111861485996,25.390375756116004,47.14528782285904,55.59178583880185,40.72166696345893,5.187462712161009,43.34127850835791,40.9821041564598,9.358737520358469,3.1575481188,Class I
174.2110794262,78.49725434410577,36.69981189663996,20.06291464851596,47.65378487837443,50.60233169862545,51.761444229285686,34.3606898304523,22.35927058357376,34.028537116393515,32.16823950748484,24.0582459510761,1.4423779595053492,30.437766713842954,16.447267242236247,18.03809926775698,28.138616579844665,25.479140782229106,32.320323266680155,51.71755927524921,26.079480779077763,3.6784839588225817,24.851165895555344,27.347841486631086,22.34878164363173,28.46989737185799,25.567159401797838,56.383337849427015,48.13063245525095,40.34850383459653,11.82060552398771,10.806676481142267,22.0,Class II
75.4582235682,69.91162027016829,37.20537699769817,15.159131550898117,34.332077010519086,15.127577455769567,8.007008832451538,28.256134965016745,33.88685396263443,18.074205165420754,27.31761084110546,10.478209165272354,22.146583190719472,10.617939409528049,33.73387032248418,35.58713172872848,41.453708927753716,32.54382382220869,29.862811720434372,13.872199625987026,12.305147610883981,30.12042777306465,42.359629142737724,44.448134160379986,27.349175286754637,23.422720545651334,35.50841719846096,40.35168324658145,17.632654701260904,46.53972658798535,49.117508864727355,26.65534293288192,34.0,Class II
57.2833860571,56.863789998746256,35.885453661401,9.751738090113683,17.774624004490608,9.74177113204828,12.951324367156246,29.445780063429396,44.04810825592849,33.725444097289554,29.17379274515692,16.39904354508353,33.32931807946686,7.786889827564061,23.308514894600126,29.686510175300647,31.81320344210024,14.546899582844885,17.81815571117568,6.075718754953314,16.393357076595848,17.553324925031554,27.253997076756466,42.04505864388615,35.46928844264158,34.37931061657024,49.58771778278389,51.85942772418363,13.27062098687344,50.605958570986424,62.64243817135573,32.33434502758608,5.619404478,Class I
57.6785394903,63.28517204172967,40.576251964139004,15.70736956642494,25.81536915492659,13.462957282489628,21.79422407749375,29.65599584932385,37.12898676270272,29.23608924999825,27.774325806786,25.200794078679852,31.12108913376127,4.781654709275099,25.515039681975068,22.246683555589176,25.051489544531215,19.021982612020036,19.657517734327282,4.736350994787212,22.83360290804008,21.160881533354562,32.30267884227852,49.86139076726123,32.58456359317538,24.65252149160815,48.52500911554058,56.002937836233436,11.551615380936337,47.45174422285366,54.535563035393324,31.330985600754918,3.3961315797000005,Class I
22.8723514842,22.86863401112216,19.277069763273385,10.50452417269079,14.044695481321238,24.17324012349319,24.41225916698049,14.746469409340124,11.951222387480174,21.21900189648088,25.305353592173127,23.47449256841776,17.63242250510895,9.425015847655429,4.62045460175187,6.721368639629466,13.845927730359197,22.806258236379104,24.120572252962784,13.954395747953196,2.3350672408717417,12.159650697480869,10.816197936505244,10.426900052834592,19.485294053974,20.50339319841886,12.270781423979118,8.086829349889273,10.815343203844987,7.8061845442387785,3.3871809607118037,3.3233625457187665,51.3,Class II
193.9900492251,120.50952210559514,2.00620122869025,29.98084820568574,27.398214205064093,39.362444800837665,40.99694409941705,46.048971955909906,18.43343622322995,7.153249464571317,33.839699885920716,45.768047645589256,20.795833513194726,100.40775705891095,101.14454079717214,37.158778203769124,19.44994448002096,45.865388105970446,30.0862849396152,22.36229031543428,44.33592819273453,30.518795622846316,11.53589048610979,45.59532128254461,50.03483247110792,21.477885829556513,19.35787420726939,30.93823065596629,32.194867703847194,37.92583422983826,16.144248983487124,58.577769612465076,18.3213471524,Class II
176.5359139414,151.05254995250107,6.554913642639276,22.3523975549036,40.17414588303085,36.85050739889098,62.63884984724175,59.02839683033869,14.997793508667328,32.6850190053068,61.35019936382068,40.76473498600479,21.56301773700515,25.820615992040455,32.09305443418576,20.22955109670375,30.39440418940698,69.24758836037594,80.43735775584344,64.06919859384307,53.34278039799998,30.89387032455772,31.115516848722102,19.09610586190118,34.67884645760144,41.78919818839786,49.17052176339486,88.76324035760527,58.376219294733424,41.62384545429876,25.111816658186083,31.37266454182632,91.0,Class II
1.2004554064999997,38.93228300726859,31.847858989365047,21.045819133604077,16.01504059226048,22.025708852947428,36.53628224726391,21.932084511355452,18.386957171726667,9.516952621709047,34.03187599677616,25.41733103065228,17.040287484703594,15.450111857803007,15.053830204363083,14.550789635013002,36.35045226859642,28.446027025080294,5.9585198347701,19.974812592753093,17.79796779538005,21.036098981060743,27.775035754092674,15.206820888126904,26.818902882181,35.15086860288201,28.530148966370565,39.16858929227277,32.76444366369811,32.75314993394943,21.873384153977618,10.780530414475542,508.4108844139,Class III
6.2205575687999985,49.126925275446276,31.144604803214634,20.06649103030496,9.636653097202089,26.48600109179559,26.595550634198183,17.5487024384229,21.773266383311487,2.59577971855438,35.73660734456719,33.79608774963011,24.13200862706183,6.552406198103239,20.679960984531668,23.30596352146053,41.96202839538695,20.150994273540423,3.8323224818531325,17.46077694089453,25.733585246880082,12.917444655753032,35.68985952362909,22.74903317640789,37.140274472620995,39.420099582371215,32.07985585387568,34.33562464054701,24.45835757229369,26.87634604365372,27.53425417333319,10.872611865831217,0.2203191543,Class I
16.3902296838,13.123074779155308,13.799778483326552,10.299992520056762,21.069492471408747,19.831472075678292,20.105787959890733,28.977654303217346,33.7499972690645,27.47441458549273,36.90237520704404,33.18541295215295,13.690353015167641,16.29020316242178,15.822206660701044,9.623675780187373,8.744158631151011,25.372751190655055,35.38530537234568,28.303463988043834,21.841466911033248,9.753336307285252,22.53226087414783,18.185763927689614,17.247048676149944,25.884797908109714,14.276773078954571,27.422938993104033,31.102548124292824,29.336839535467895,32.83349614445875,28.974008286385615,580.0,Class III
47.976399335500005,63.99036324656632,46.1554398916313,6.408528737065136,21.23034353100589,9.076262441108131,25.57260439548341,35.32154101371704,13.297279389873179,13.953460868397634,23.116567810104147,27.907425785646662,23.064266050384763,9.123149754531486,8.838681483074934,18.492235082939775,26.809253460546163,28.60767987496349,18.45698803387218,10.388066601974424,13.95889171232556,11.98730465069902,29.18807102221525,34.77299853672764,42.167454345149686,53.17949564729713,29.887552671472537,22.568028971943576,22.24488826897863,33.86568247028932,28.962693770828306,13.910808219043439,8.62,Class I
15.088986784900001,24.571058597359983,46.07664959606697,6.5921989125889855,24.63726130518442,27.27896041048726,47.40862415597779,7.2486583223819965,29.53880048282528,15.404825844988462,38.630877503938876,19.447462962639683,27.600371331592633,17.691483883885617,8.847205957505006,11.126388435768472,37.66614738048174,34.441183367111556,12.320388996990092,25.64939220037206,10.289594416869305,21.88222684857631,30.67695020023485,15.706916285140974,31.591122417282477,32.77194643854847,22.626716069341985,38.17140627562517,19.440324292438188,46.58623133827586,17.983173957461172,17.806681402109906,42.2294496242,Class II
136.2702540731,68.68015501928112,40.424199329283915,58.849592693019,101.74426611902177,23.786484284809834,24.35753038413168,11.745375303078525,64.87797266645822,44.739153454263665,22.14082311970227,48.4470665177696,76.00259853936022,58.67088617654334,9.746473629105019,33.86895284278132,41.39322461125473,22.818846306438513,44.67057962158915,74.3234580793388,36.19807564880514,44.75808419372004,34.17464074919201,52.65451879209147,59.94735722823886,23.194018428223988,34.674486256008144,42.879017578607545,23.79112528570911,37.520452276844345,14.429038659613825,40.88425136027731,39.0,Class II
146.9110424935,99.41928154081795,22.145616542574288,32.42490696701695,12.69714192048338,19.14935862701686,11.735621542516155,14.128339931259285,17.085276542132675,26.910173294907906,17.737237605169113,50.555443761606895,26.854399744975666,72.84405759224744,77.66206943770102,31.45110441302133,22.312678291782863,39.36160284003638,37.62548667847428,27.53618176129449,19.76837062972766,48.36852252510499,31.18313399580688,41.10531796694977,58.8858964558976,57.378454426539264,23.625548445258726,54.804297906444795,45.50714302757174,26.473042497416316,5.651961835011618,56.29445994618888,2.8960388870999996,Class I
7.440237326100002,30.498771239843055,39.12157864085839,14.5278530602569,18.495436501811895,19.683569517214902,45.52606780846544,15.520047196457558,25.271501478612993,9.984486272602384,43.06223867591103,20.453846229701323,20.569628662718618,24.4107578619458,18.69200987611055,19.151239526576443,42.85813917537151,21.796882095838388,13.184871516569144,19.820922138828283,8.92486416649435,13.906716625718174,34.178386515029686,15.338566917127434,34.0027783275707,33.59103071366886,32.226985631889946,38.67022023049506,31.802663772987543,38.024916112082884,13.56392126765254,6.634085854317811,1.1054805303,Class I
10.7141028902,26.983105310816736,41.77134481624767,10.383708961999835,20.514161268383017,23.112457938761764,47.15921259681749,9.427353541309188,29.324193180058675,15.629658673511747,42.36806606152306,17.33962935155464,30.37476247395058,21.023043118851625,8.653974940683412,15.039009154753673,35.36376204923559,33.318673446478975,12.172896848609613,24.983988901435055,12.307949999392536,25.96913624219537,26.772635375838792,18.61099083120733,28.641835080985825,36.710005335633156,20.272054294290683,42.316877296694024,16.075346062414987,50.43231257009051,17.217457043150795,20.88454833288708,511.0603274357,Class III
184.9008717834,119.45284654884566,7.724501137314595,24.197763832069054,18.147762687044867,41.94838735821897,34.2445397437674,36.0437304225764,23.80504117966322,24.102602562914452,17.81003735091758,39.009526376549246,14.723317376723713,103.16369189646639,100.54151050424036,26.704393091233047,15.410613082584472,49.80912974084823,32.54567523059315,31.61771530302649,50.36328642028064,37.42080943656618,18.231667508750412,26.43617787824188,44.15102513878929,31.595860421513333,6.351848264706516,33.48415894132784,30.06568109536902,22.55999993033048,21.616758010562847,55.284936222088405,5.8493346382,Class I
53.86022235589999,49.269884923083545,30.784121628017456,17.826085307668254,15.472323887404182,9.227098015437985,28.79799792424017,19.978184640997366,11.22429958074321,25.58783583928066,27.621945546586854,29.44129021523768,28.145888266791584,12.742623273121284,9.829111505815249,4.55931170158199,22.768931623823182,25.208505735704318,7.133188055839046,33.213985835790936,28.51727785657338,25.987026801325733,22.221071826092437,14.125573975276483,22.86459616796719,17.26631574076158,15.48108544537577,13.190599698011257,12.72401750623284,23.964350699104724,26.568321638341633,28.308490942628403,0.33799999999999997,Class I
183.738269973,88.36472694906874,20.486901870015142,28.328126049406052,40.19945873720257,51.8398878723476,35.67121199818286,47.19966638313899,35.48870859552495,57.42132417303129,26.100290504661878,16.726861058985268,24.827853212924758,4.0135333335706225,18.209314999796877,28.582372818469494,16.092558329522475,47.167200200658336,58.52294909521413,19.53206767606069,19.79662179479711,13.94461664802692,14.590716725298781,19.045950289182876,26.653204318602345,24.265315560802097,13.936369830718233,64.02545220737397,55.86655507805801,37.37442384012769,5.909465699667784,16.790665872991767,799.94,Class III
67.4826661819,64.37793651024667,36.89095515631047,13.556446147729847,27.102614482038998,12.077400715557793,13.532719040369743,25.73179372481828,36.558598295136704,24.28724628304085,25.08476477506098,16.90507024380887,28.71782221394888,3.5562260854209007,29.556586778309633,29.27513147788244,33.92482979251266,24.587727028129482,21.96136154851501,7.177333437881329,16.60921616200086,24.453939196175984,35.983819722335305,45.06873478682485,31.751789385392243,26.37140091199343,42.29172369145096,47.63401648188049,15.256883133239326,45.50596455753589,55.039632661275505,26.444809680319334,210.0,Class III
