P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,response_IC50,category_IC50
123.73286596190002,120.1970734030913,105.14363158281131,79.83604016615944,54.70113047719372,34.67522557975283,68.67006684675285,117.99659063570687,126.10216009979267,91.28088047120664,73.62864177384503,73.0140129217987,50.01790602603884,76.53609956492028,84.38591613184086,26.81938777350694,116.15956231777876,205.90341484127194,220.93877704839034,181.0385860602394,126.36580316088309,56.429893909685916,30.896720354651205,70.45218273676181,49.379238331032745,43.19681956535887,74.13592888856496,71.95841896850074,94.13345868914732,108.89272770069975,66.40698531685061,50.73668268429451,0.69,Class I
110.33146150919998,217.00234772054972,313.2643509358565,190.80870793588616,161.24075521790644,132.25312494742752,49.2579381170926,83.15120333348511,124.41518732767913,168.86371515831095,108.6676661567761,98.14410087615468,153.22312499247118,64.63742199737169,67.25461214024402,26.306860345473932,55.85614637337045,15.037300994900836,102.72444728233798,105.83698078642978,165.34851580369963,214.23991099598726,106.83380045058463,15.48401191740068,8.20280176693858,18.19492422100445,76.39083704703467,92.76908662102993,44.97117253194526,64.4045666794882,63.359510788205185,35.63069074107585,708.0,Class III
239.86879474469998,131.83251124107542,215.3724132677078,287.5596311447935,198.30564439040535,14.501660789136631,130.56123239910593,15.99356612019207,142.03803745110505,68.44879104419171,175.38776296179836,11.012202898132767,209.47897116012592,108.60411933263953,117.6376400942758,24.650218816647328,90.31009622035532,113.9862405643389,228.0674160741345,58.03974213359276,143.74038784034727,119.64131319133958,130.74431727063757,103.12230339377736,18.91673270412527,41.511706180108085,95.95802647641379,118.33257548583592,75.98264809204328,14.75846792032881,49.259505465330506,18.582183429396174,19.5057920728,Class II
234.7591020984,168.82143953173832,93.00851685937894,75.21888670717371,170.35767516322082,160.7263524510327,121.32895484829268,30.953376862697734,198.0733856285471,239.7910602069554,261.90808911271785,195.56351408295788,205.84029906519584,43.573698949957276,52.49915940437862,202.62524090046773,163.20529029127553,48.35689566839799,325.54899234368116,184.39458889952624,28.2442132214472,118.0484249810191,134.19509776333535,37.272534982564075,115.04891745301677,120.44848274520874,214.0671240053761,204.64698538255107,192.9339124891206,117.36485569636548,156.27218054611748,45.525022130230546,15.0,Class II
80.65934641179999,187.64200836395588,290.7653890326097,173.82466449437425,141.65048045295802,131.38537349191526,99.050498340754,88.24547389603414,91.01378247960525,144.29930807777816,122.22342823928291,113.39274783680531,119.20349081148066,19.421956607568347,76.08590720242445,26.45757148279195,90.5957952835764,64.63986120477497,130.97892129818823,127.41845437949253,119.58115454114423,185.7628101697595,118.71753575690215,40.27340569166131,42.1124172411445,42.47800266898538,83.4354384070855,128.83097515123723,79.80653904932532,26.503234713944995,40.46571923483493,38.496239072840254,116.9520909199,Class III
97.06361662009999,73.67739064877578,145.76792079216779,270.0256698247098,168.39021822370344,95.21807646336191,147.07807097321665,40.02865261573658,139.54205742654864,28.266700480594274,98.1380502362093,108.98622486304838,140.36595305093547,105.80357640957925,32.7375843351972,101.1433279939926,58.109377084294216,156.1353823862342,246.09101823452258,138.10411648541606,112.15147641054863,24.320805565941566,173.08268196407238,116.1617304561769,88.12418320528641,101.32441086318818,86.67146728224552,88.06956671241987,126.56740481057692,8.917952337485724,106.78380323058067,46.95743346461465,18.5,Class II
176.15180096109998,142.86501897142003,66.54264910871986,42.66392902929522,73.20412363302557,60.85805866221276,34.5177598890107,59.066845892720536,94.2205122393002,122.85694975510836,138.27116636387697,133.62557697898248,120.4407376911859,115.4784381971245,108.71452702508573,85.05786676905574,48.007668189504976,10.039635653761183,34.55022803031275,59.44434171935012,53.93356014943531,15.333490139662493,45.25103761974218,82.14103252737621,74.88803858600208,27.945993423905573,37.32081428196727,71.629784121446,70.39057807873581,57.62767624684398,59.51562526935718,54.751154583316335,660.0,Class III
89.88471826519998,199.18713248449995,304.20324345628507,186.2748717807666,145.76235465881467,125.65822821172198,69.69698806479364,79.52104847228459,104.11623805305851,154.96666585741016,115.94255116465024,104.32119299328002,137.62471732724845,45.53207484398027,63.0872252374116,21.817117653825083,74.30556688085483,34.10675568594201,119.73715199147058,121.35206324297515,145.4310111465035,203.3928556826386,117.04391663636014,31.118225843722996,13.34479152865717,22.58735047426385,83.07327130466349,111.31413604506113,57.386257638722256,44.11188133237143,47.9131358212097,25.511477612775106,283.0,Class III
53.352183498299986,168.84754078045194,290.9031426521022,183.64447131835718,121.8110524515381,121.78901355823368,106.22314932813963,85.73268324278212,68.06837446408315,134.37086024038254,135.80792175365195,123.2844680378873,113.64968239942881,19.850414608642836,71.35179077993617,46.59976880889863,109.05755586795237,70.1376525868469,152.25216529489933,152.00605461641132,110.32717481567254,188.03263551512674,140.94319374720445,65.96759886809589,49.57463717829434,53.96152326922556,104.3393792983166,145.72124166755071,87.43738853893362,9.640778916008742,36.143198927117425,40.33574607187212,9.4,Class I
103.87560277979998,212.63555363040655,316.8617620498763,185.3218843873981,113.1344274138587,112.48222365278274,86.44309525922561,85.520322115464,91.80908734037057,152.70350364999734,135.86655159465832,97.81402219626331,99.55097388782622,44.51661696619132,94.50082927020237,28.543125599008427,72.77165530164352,58.14784317565904,147.09983646797883,139.4806799841514,123.13465809961056,193.58615273005285,132.11119752180426,59.90434895538951,9.591941376143025,38.067332003753435,123.79002646052326,161.98674190732606,101.47952445654124,38.36628192796148,38.33707517570436,30.37837639103409,12.590239416900001,Class II
145.36086890719997,159.93672500733433,119.8528852681717,163.33522753726382,135.48278587673488,64.94458654254969,187.41186906227892,117.99205341337063,117.3662886906743,172.3715362804914,51.897853248021505,95.50318362969556,30.89334022445228,247.33529834298648,256.1200872368829,71.49459775020968,175.79110132647915,93.1519562978678,250.48077280630696,129.81775239395702,26.37832957619479,127.31592906775683,256.07911142357347,160.2425681467192,19.889311293005452,16.00181733295208,31.71699484974451,83.64121621480092,142.68034126759673,91.8955849757866,57.41950066650721,155.3367342175241,4.7117529067,Class I
86.84767100299999,195.7533969892318,300.61441823659106,172.78319433484344,125.12889495328149,126.54243972300321,87.72960394108573,77.76937622298703,75.61227710338525,135.72644311816953,120.40391157654705,98.77197704945519,108.77215672361385,34.06510408728452,77.53917990948425,18.48789584922981,89.65008869181975,69.56988050943771,140.4928237641357,136.78955820778668,139.75483423137862,209.16333389226222,143.40715804363398,62.95802237299698,22.710580688578467,32.00246057974968,109.17971851058037,146.67551927947508,87.72932118270212,40.60805979626142,52.17544930921104,45.959042541042976,2.2477617912,Class I
20.154539780499995,135.58215164551916,257.4210681690219,146.55557167714096,86.10068336440389,72.53966593913245,94.55467787424804,123.4419182354235,127.93374258031044,155.93261943458376,97.24574097839525,91.85689836031047,146.98399378660787,60.81569447141315,24.160976875012754,28.32901664072675,91.6803898177836,78.29576990427329,182.1634961167427,160.51682667743015,76.88711692905304,184.30254462818996,160.45777747945294,99.0392263686952,75.18561379774683,63.8695965709323,70.97741109325699,118.15960552315521,95.62268084230242,71.06605893160463,53.673239150160555,34.0652163481118,0.6764542074,Class I
94.91130776569997,211.47292110781328,272.42259103846607,218.65071718449636,237.80953191085808,67.24270376847757,195.68707072599105,47.29920334855974,143.97309041398108,55.567000471556895,258.60004541570424,90.79754935975126,151.33230802674885,114.68059482722082,96.95892444191773,17.877694320444224,33.78376783174256,104.5459828641334,194.49497715024248,181.8025916379368,236.18858098346223,220.81374344428227,202.64768813798614,82.67057837706953,44.80055372388349,66.88659070740124,98.3553082339227,158.75384659744546,90.30588432407009,97.30864935482751,128.91172400778083,64.05192963671348,60.0,Class II
206.03080239429997,138.74439918570576,148.6852845563816,120.54759110738016,172.73875721632015,72.92133334276429,152.46838462323097,108.06130295822854,15.41968852043673,91.85417011700548,80.31510776968256,59.36368376992162,185.91736133353623,18.369407699083762,107.93354466328915,138.07153314152288,116.24986139366533,299.2453915027402,261.02345174141857,162.36027919915648,201.1103668504525,222.3984540024647,241.73752863800453,171.47260811381705,90.75902755226556,138.9645750151636,103.20702341815445,159.85903782458334,58.89881021178618,73.54538616148885,157.65127606338913,165.94514068439085,0.42,Class I
