algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.5196078431372549,0.0786353556569671,0.6666666666666666
RandomForestClassifier,gini-100,0.6316993464052288,0.12364909304192302,0.8333333333333334
RandomForestClassifier,gini-150,0.6375816993464053,0.13073080011685317,0.8333333333333334
RandomForestClassifier,gini-200,0.6316993464052288,0.11591913715275096,0.8333333333333334
RandomForestClassifier,gini-250,0.6320261437908496,0.1352025202229844,0.8333333333333334
RandomForestClassifier,gini-500,0.6549019607843137,0.1345135514001241,0.8823529411764706
RandomForestClassifier,gini-1000,0.6493464052287582,0.1395547284581852,0.8823529411764706
RandomForestClassifier,entropy-100,0.5918300653594771,0.12038791658312342,0.8333333333333334
RandomForestClassifier,entropy-150,0.615359477124183,0.12118896721173783,0.8333333333333334
RandomForestClassifier,entropy-200,0.6205882352941177,0.1119675756938121,0.7777777777777778
RandomForestClassifier,entropy-250,0.6150326797385621,0.10520439778111298,0.8333333333333334
RandomForestClassifier,entropy-500,0.6316993464052287,0.11855180432560093,0.8333333333333334
RandomForestClassifier,entropy-1000,0.6486928104575164,0.12052799742424854,0.8333333333333334
SVC,default,0.6202614379084967,0.06370118524269604,0.6666666666666666
SGDClassifier,default,0.5143790849673203,0.1037158320291099,0.7222222222222222
KNeighborsClassifier,2-auto-uniform,0.6477124183006536,0.09432846758807108,0.7777777777777778
KNeighborsClassifier,2-auto-distance,0.5761437908496732,0.13022824562597493,0.7777777777777778
KNeighborsClassifier,2-ball_tree-uniform,0.6477124183006536,0.09432846758807108,0.7777777777777778
KNeighborsClassifier,2-ball_tree-distance,0.5761437908496732,0.13022824562597493,0.7777777777777778
KNeighborsClassifier,2-kd_tree-uniform,0.6477124183006536,0.09432846758807108,0.7777777777777778
KNeighborsClassifier,2-kd_tree-distance,0.5761437908496732,0.13022824562597493,0.7777777777777778
KNeighborsClassifier,2-brute-uniform,0.6477124183006536,0.09432846758807108,0.7777777777777778
KNeighborsClassifier,2-brute-distance,0.5761437908496732,0.13022824562597493,0.7777777777777778
KNeighborsClassifier,3-auto-uniform,0.6084967320261437,0.09152427396609213,0.7222222222222222
KNeighborsClassifier,3-auto-distance,0.5973856209150326,0.12491015182644272,0.7777777777777778
KNeighborsClassifier,3-ball_tree-uniform,0.6084967320261437,0.09152427396609213,0.7222222222222222
KNeighborsClassifier,3-ball_tree-distance,0.5973856209150326,0.12491015182644272,0.7777777777777778
KNeighborsClassifier,3-kd_tree-uniform,0.6084967320261437,0.09152427396609213,0.7222222222222222
KNeighborsClassifier,3-kd_tree-distance,0.5973856209150326,0.12491015182644272,0.7777777777777778
KNeighborsClassifier,3-brute-uniform,0.6084967320261437,0.09152427396609213,0.7222222222222222
KNeighborsClassifier,3-brute-distance,0.5973856209150326,0.12491015182644272,0.7777777777777778
KNeighborsClassifier,4-auto-uniform,0.6032679738562091,0.08045058719359414,0.6666666666666666
KNeighborsClassifier,4-auto-distance,0.6084967320261437,0.11539048630610135,0.7777777777777778
KNeighborsClassifier,4-ball_tree-uniform,0.6032679738562091,0.08045058719359414,0.6666666666666666
KNeighborsClassifier,4-ball_tree-distance,0.6084967320261437,0.11539048630610135,0.7777777777777778
KNeighborsClassifier,4-kd_tree-uniform,0.6032679738562091,0.08045058719359414,0.6666666666666666
KNeighborsClassifier,4-kd_tree-distance,0.6084967320261437,0.11539048630610135,0.7777777777777778
KNeighborsClassifier,4-brute-uniform,0.6032679738562091,0.08045058719359414,0.6666666666666666
KNeighborsClassifier,4-brute-distance,0.6084967320261437,0.11539048630610135,0.7777777777777778
KNeighborsClassifier,5-auto-uniform,0.6035947712418301,0.07902890574943562,0.6666666666666666
KNeighborsClassifier,5-auto-distance,0.6199346405228758,0.08591788542811662,0.7777777777777778
KNeighborsClassifier,5-ball_tree-uniform,0.6035947712418301,0.07902890574943562,0.6666666666666666
KNeighborsClassifier,5-ball_tree-distance,0.6199346405228758,0.08591788542811662,0.7777777777777778
KNeighborsClassifier,5-kd_tree-uniform,0.6035947712418301,0.07902890574943562,0.6666666666666666
KNeighborsClassifier,5-kd_tree-distance,0.6199346405228758,0.08591788542811662,0.7777777777777778
KNeighborsClassifier,5-brute-uniform,0.6035947712418301,0.07902890574943562,0.6666666666666666
KNeighborsClassifier,5-brute-distance,0.6199346405228758,0.08591788542811662,0.7777777777777778
KNeighborsClassifier,6-auto-uniform,0.6261437908496732,0.08815295116885119,0.7222222222222222
KNeighborsClassifier,6-auto-distance,0.6258169934640524,0.10499558056481924,0.7777777777777778
KNeighborsClassifier,6-ball_tree-uniform,0.6261437908496732,0.08815295116885119,0.7222222222222222
KNeighborsClassifier,6-ball_tree-distance,0.6258169934640524,0.10499558056481924,0.7777777777777778
KNeighborsClassifier,6-kd_tree-uniform,0.6261437908496732,0.08815295116885119,0.7222222222222222
KNeighborsClassifier,6-kd_tree-distance,0.6258169934640524,0.10499558056481924,0.7777777777777778
KNeighborsClassifier,6-brute-uniform,0.6261437908496732,0.08815295116885119,0.7222222222222222
KNeighborsClassifier,6-brute-distance,0.6258169934640524,0.10499558056481924,0.7777777777777778
KNeighborsClassifier,7-auto-uniform,0.6091503267973857,0.09526802407752849,0.7222222222222222
KNeighborsClassifier,7-auto-distance,0.6091503267973856,0.10744827692478685,0.7222222222222222
KNeighborsClassifier,7-ball_tree-uniform,0.6091503267973857,0.09526802407752849,0.7222222222222222
KNeighborsClassifier,7-ball_tree-distance,0.6091503267973856,0.10744827692478685,0.7222222222222222
KNeighborsClassifier,7-kd_tree-uniform,0.6091503267973857,0.09526802407752849,0.7222222222222222
KNeighborsClassifier,7-kd_tree-distance,0.6091503267973856,0.10744827692478685,0.7222222222222222
KNeighborsClassifier,7-brute-uniform,0.6091503267973857,0.09526802407752849,0.7222222222222222
KNeighborsClassifier,7-brute-distance,0.6091503267973856,0.10744827692478685,0.7222222222222222
KNeighborsClassifier,8-auto-uniform,0.6147058823529412,0.09682747896020558,0.7222222222222222
KNeighborsClassifier,8-auto-distance,0.6313725490196079,0.11123407267714931,0.7222222222222222
KNeighborsClassifier,8-ball_tree-uniform,0.6147058823529412,0.09682747896020558,0.7222222222222222
KNeighborsClassifier,8-ball_tree-distance,0.6313725490196079,0.11123407267714931,0.7222222222222222
KNeighborsClassifier,8-kd_tree-uniform,0.6147058823529412,0.09682747896020558,0.7222222222222222
KNeighborsClassifier,8-kd_tree-distance,0.6313725490196079,0.11123407267714931,0.7222222222222222
KNeighborsClassifier,8-brute-uniform,0.6147058823529412,0.09682747896020558,0.7222222222222222
KNeighborsClassifier,8-brute-distance,0.6313725490196079,0.11123407267714931,0.7222222222222222
KNeighborsClassifier,9-auto-uniform,0.6035947712418301,0.09335257760995308,0.7222222222222222
KNeighborsClassifier,9-auto-distance,0.5980392156862746,0.09760251322266716,0.7222222222222222
KNeighborsClassifier,9-ball_tree-uniform,0.6035947712418301,0.09335257760995308,0.7222222222222222
KNeighborsClassifier,9-ball_tree-distance,0.5980392156862746,0.09760251322266716,0.7222222222222222
KNeighborsClassifier,9-kd_tree-uniform,0.6035947712418301,0.09335257760995308,0.7222222222222222
KNeighborsClassifier,9-kd_tree-distance,0.5980392156862746,0.09760251322266716,0.7222222222222222
KNeighborsClassifier,9-brute-uniform,0.6035947712418301,0.09335257760995308,0.7222222222222222
KNeighborsClassifier,9-brute-distance,0.5980392156862746,0.09760251322266716,0.7222222222222222
KNeighborsClassifier,10-auto-uniform,0.6192810457516341,0.11136313210057998,0.7777777777777778
KNeighborsClassifier,10-auto-distance,0.6202614379084969,0.10114682648257985,0.7222222222222222
KNeighborsClassifier,10-ball_tree-uniform,0.6192810457516341,0.11136313210057998,0.7777777777777778
KNeighborsClassifier,10-ball_tree-distance,0.6202614379084969,0.10114682648257985,0.7222222222222222
KNeighborsClassifier,10-kd_tree-uniform,0.6192810457516341,0.11136313210057998,0.7777777777777778
KNeighborsClassifier,10-kd_tree-distance,0.6202614379084969,0.10114682648257985,0.7222222222222222
KNeighborsClassifier,10-brute-uniform,0.6192810457516341,0.11136313210057998,0.7777777777777778
KNeighborsClassifier,10-brute-distance,0.6202614379084969,0.10114682648257985,0.7222222222222222
KNeighborsClassifier,11-auto-uniform,0.6140522875816993,0.08981222193376813,0.7777777777777778
KNeighborsClassifier,11-auto-distance,0.6258169934640524,0.09894192254504093,0.7222222222222222
KNeighborsClassifier,11-ball_tree-uniform,0.6140522875816993,0.08981222193376813,0.7777777777777778
KNeighborsClassifier,11-ball_tree-distance,0.6258169934640524,0.09894192254504093,0.7222222222222222
KNeighborsClassifier,11-kd_tree-uniform,0.6140522875816993,0.08981222193376813,0.7777777777777778
KNeighborsClassifier,11-kd_tree-distance,0.6258169934640524,0.09894192254504093,0.7222222222222222
KNeighborsClassifier,11-brute-uniform,0.6140522875816993,0.08981222193376813,0.7777777777777778
KNeighborsClassifier,11-brute-distance,0.6258169934640524,0.09894192254504093,0.7222222222222222
KNeighborsClassifier,12-auto-uniform,0.5977124183006536,0.07367741096725912,0.6666666666666666
KNeighborsClassifier,12-auto-distance,0.6209150326797386,0.10293858280786919,0.7647058823529411
KNeighborsClassifier,12-ball_tree-uniform,0.5977124183006536,0.07367741096725912,0.6666666666666666
KNeighborsClassifier,12-ball_tree-distance,0.6209150326797386,0.10293858280786919,0.7647058823529411
KNeighborsClassifier,12-kd_tree-uniform,0.5977124183006536,0.07367741096725912,0.6666666666666666
KNeighborsClassifier,12-kd_tree-distance,0.6209150326797386,0.10293858280786919,0.7647058823529411
KNeighborsClassifier,12-brute-uniform,0.5977124183006536,0.07367741096725912,0.6666666666666666
KNeighborsClassifier,12-brute-distance,0.6209150326797386,0.10293858280786919,0.7647058823529411
KNeighborsClassifier,13-auto-uniform,0.5862745098039216,0.09807406787922976,0.7222222222222222
KNeighborsClassifier,13-auto-distance,0.6261437908496733,0.10119327350297054,0.7222222222222222
KNeighborsClassifier,13-ball_tree-uniform,0.5862745098039216,0.09807406787922976,0.7222222222222222
KNeighborsClassifier,13-ball_tree-distance,0.6261437908496733,0.10119327350297054,0.7222222222222222
KNeighborsClassifier,13-kd_tree-uniform,0.5862745098039216,0.09807406787922976,0.7222222222222222
KNeighborsClassifier,13-kd_tree-distance,0.6261437908496733,0.10119327350297054,0.7222222222222222
KNeighborsClassifier,13-brute-uniform,0.5862745098039216,0.09807406787922976,0.7222222222222222
KNeighborsClassifier,13-brute-distance,0.6261437908496733,0.10119327350297054,0.7222222222222222
KNeighborsClassifier,14-auto-uniform,0.5751633986928105,0.10682826091082989,0.7222222222222222
KNeighborsClassifier,14-auto-distance,0.6094771241830066,0.10672073872970465,0.7222222222222222
KNeighborsClassifier,14-ball_tree-uniform,0.5751633986928105,0.10682826091082989,0.7222222222222222
KNeighborsClassifier,14-ball_tree-distance,0.6094771241830066,0.10672073872970465,0.7222222222222222
KNeighborsClassifier,14-kd_tree-uniform,0.5751633986928105,0.10682826091082989,0.7222222222222222
KNeighborsClassifier,14-kd_tree-distance,0.6094771241830066,0.10672073872970465,0.7222222222222222
KNeighborsClassifier,14-brute-uniform,0.5751633986928105,0.10682826091082989,0.7222222222222222
KNeighborsClassifier,14-brute-distance,0.6094771241830066,0.10672073872970465,0.7222222222222222
GaussianProcessClassifier,default,0.5977124183006536,0.06475950112225871,0.7222222222222222
DecisionTreeClassifier,gini-best,0.5362745098039216,0.12911971072108955,0.7222222222222222
DecisionTreeClassifier,gini-random,0.5261437908496732,0.13207628634299556,0.8333333333333334
DecisionTreeClassifier,entropy-best,0.5872549019607844,0.1125820550759437,0.7777777777777778
DecisionTreeClassifier,entropy-random,0.5647058823529412,0.12477327894747896,0.7777777777777778
BaggingClassifier,10-True,0.5705882352941176,0.10626896254485049,0.7222222222222222
BaggingClassifier,50-True,0.6029411764705883,0.12662080892849265,0.8333333333333334
BaggingClassifier,100-True,0.6088235294117647,0.11132284708282637,0.8333333333333334
BaggingClassifier,150-True,0.6202614379084969,0.11269346170016366,0.8333333333333334
BaggingClassifier,200-True,0.6143790849673203,0.11267640229809125,0.8333333333333334
BaggingClassifier,250-True,0.6261437908496733,0.12320044726860886,0.8333333333333334
BaggingClassifier,500-True,0.6313725490196079,0.12433599107833485,0.8333333333333334
BaggingClassifier,1000-True,0.6372549019607844,0.12631469339926596,0.8333333333333334
BaggingClassifier,10-False,0.5418300653594772,0.10483831270097593,0.7222222222222222
BaggingClassifier,50-False,0.5584967320261438,0.10422172708591272,0.7222222222222222
BaggingClassifier,100-False,0.5473856209150327,0.10972073179215387,0.7222222222222222
BaggingClassifier,150-False,0.5473856209150327,0.10972073179215387,0.7222222222222222
BaggingClassifier,200-False,0.5473856209150327,0.10972073179215387,0.7222222222222222
BaggingClassifier,250-False,0.5584967320261438,0.10422172708591272,0.7222222222222222
BaggingClassifier,500-False,0.5529411764705883,0.1113875837530598,0.7222222222222222
BaggingClassifier,1000-False,0.5529411764705883,0.1113875837530598,0.7222222222222222
AdaBoostClassifier,10-SAMME,0.557843137254902,0.08549421848984809,0.7222222222222222
AdaBoostClassifier,10-SAMME.R,0.5862745098039216,0.06374140910604512,0.7222222222222222
AdaBoostClassifier,50-SAMME,0.5640522875816993,0.08604395813932815,0.6666666666666666
AdaBoostClassifier,50-SAMME.R,0.592156862745098,0.10541736031418683,0.8333333333333334
AdaBoostClassifier,100-SAMME,0.6088235294117647,0.07485087057500545,0.7222222222222222
AdaBoostClassifier,100-SAMME.R,0.5359477124183007,0.07676609013295739,0.7222222222222222
AdaBoostClassifier,150-SAMME,0.5973856209150327,0.08705087404087496,0.7222222222222222
AdaBoostClassifier,150-SAMME.R,0.5584967320261438,0.13286192778053685,0.8888888888888888
AdaBoostClassifier,200-SAMME,0.5748366013071895,0.08981222193376813,0.6666666666666666
AdaBoostClassifier,200-SAMME.R,0.5473856209150327,0.09461616792028385,0.7777777777777778
AdaBoostClassifier,250-SAMME,0.5973856209150327,0.08705087404087494,0.7222222222222222
AdaBoostClassifier,250-SAMME.R,0.5310457516339869,0.11837330308173842,0.7777777777777778
AdaBoostClassifier,500-SAMME,0.592156862745098,0.09623392335221108,0.7222222222222222
AdaBoostClassifier,500-SAMME.R,0.5418300653594772,0.09877501662238809,0.7777777777777778
AdaBoostClassifier,1000-SAMME,0.5702614379084967,0.06337257733125622,0.6666666666666666
AdaBoostClassifier,1000-SAMME.R,0.4862745098039216,0.09406770643073738,0.6666666666666666
GradientBoostingClassifier,deviance-10-friedman_mse,0.6480392156862745,0.07027359675916353,0.7777777777777778
GradientBoostingClassifier,deviance-10-mse,0.6535947712418301,0.06932419423397523,0.7777777777777778
GradientBoostingClassifier,deviance-10-mae,0.6091503267973857,0.07329592558889508,0.7777777777777778
GradientBoostingClassifier,deviance-50-friedman_mse,0.6594771241830066,0.12463625575772815,0.8888888888888888
GradientBoostingClassifier,deviance-50-mse,0.6594771241830066,0.12463625575772815,0.8888888888888888
GradientBoostingClassifier,deviance-50-mae,0.5977124183006535,0.12119249211934564,0.7777777777777778
GradientBoostingClassifier,deviance-100-friedman_mse,0.6258169934640524,0.12135804728919773,0.8333333333333334
GradientBoostingClassifier,deviance-100-mse,0.6258169934640524,0.12135804728919773,0.8333333333333334
GradientBoostingClassifier,deviance-100-mae,0.5758169934640522,0.11835119708921374,0.7777777777777778
GradientBoostingClassifier,deviance-150-friedman_mse,0.6147058823529412,0.1365094133788887,0.8333333333333334
GradientBoostingClassifier,deviance-150-mse,0.6147058823529412,0.1365094133788887,0.8333333333333334
GradientBoostingClassifier,deviance-150-mae,0.581372549019608,0.12856435098745156,0.8333333333333334
GradientBoostingClassifier,deviance-200-friedman_mse,0.6035947712418301,0.12201452066289141,0.7777777777777778
GradientBoostingClassifier,deviance-200-mse,0.6035947712418301,0.12201452066289141,0.7777777777777778
GradientBoostingClassifier,deviance-200-mae,0.5647058823529412,0.10006405740199545,0.6666666666666666
GradientBoostingClassifier,deviance-250-friedman_mse,0.6091503267973857,0.11028334491083851,0.7222222222222222
GradientBoostingClassifier,deviance-250-mse,0.6091503267973857,0.11028334491083851,0.7222222222222222
GradientBoostingClassifier,deviance-250-mae,0.5591503267973856,0.09886849704865076,0.7222222222222222
GradientBoostingClassifier,deviance-500-friedman_mse,0.5594771241830065,0.1329531295839028,0.7777777777777778
GradientBoostingClassifier,deviance-500-mse,0.5594771241830065,0.1329531295839028,0.7777777777777778
GradientBoostingClassifier,deviance-500-mae,0.5875816993464051,0.12024900475656441,0.7777777777777778
GradientBoostingClassifier,deviance-1000-friedman_mse,0.5588235294117647,0.1364354623865889,0.7777777777777778
GradientBoostingClassifier,deviance-1000-mse,0.5588235294117647,0.1364354623865889,0.7777777777777778
GradientBoostingClassifier,deviance-1000-mae,0.5702614379084967,0.1009401954811803,0.7777777777777778
