algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.615359477124183,0.08162153156994158,0.7647058823529411
RandomForestClassifier,gini-100,0.6882352941176471,0.1017825658806335,0.8823529411764706
RandomForestClassifier,gini-150,0.6715686274509804,0.10243156355599134,0.8823529411764706
RandomForestClassifier,gini-200,0.699673202614379,0.11369966275728198,0.9411764705882353
RandomForestClassifier,gini-250,0.7045751633986927,0.08839491734413991,0.8235294117647058
RandomForestClassifier,gini-500,0.6993464052287581,0.09560150178873109,0.8823529411764706
RandomForestClassifier,gini-1000,0.7049019607843137,0.10143413930737342,0.8823529411764706
RandomForestClassifier,entropy-100,0.7382352941176471,0.1016486969998981,0.8823529411764706
RandomForestClassifier,entropy-150,0.6937908496732026,0.10196968705895529,0.8823529411764706
RandomForestClassifier,entropy-200,0.7218954248366014,0.1285394280092677,0.9411764705882353
RandomForestClassifier,entropy-250,0.7049019607843137,0.10143413930737342,0.8823529411764706
RandomForestClassifier,entropy-500,0.7160130718954247,0.09966463051106489,0.8823529411764706
RandomForestClassifier,entropy-1000,0.7104575163398692,0.10372612855069599,0.8823529411764706
SVC,default,0.6715686274509803,0.10540165635862835,0.8823529411764706
SGDClassifier,default,0.5532679738562092,0.10442237613184231,0.7222222222222222
KNeighborsClassifier,2-auto-uniform,0.6826797385620915,0.11005311359693487,0.8823529411764706
KNeighborsClassifier,2-auto-distance,0.6937908496732026,0.07795402122136026,0.8823529411764706
KNeighborsClassifier,2-ball_tree-uniform,0.6826797385620915,0.11005311359693487,0.8823529411764706
KNeighborsClassifier,2-ball_tree-distance,0.6937908496732026,0.07795402122136026,0.8823529411764706
KNeighborsClassifier,2-kd_tree-uniform,0.6826797385620915,0.11005311359693487,0.8823529411764706
KNeighborsClassifier,2-kd_tree-distance,0.6937908496732026,0.07795402122136026,0.8823529411764706
KNeighborsClassifier,2-brute-uniform,0.6826797385620915,0.11005311359693487,0.8823529411764706
KNeighborsClassifier,2-brute-distance,0.6937908496732026,0.07795402122136026,0.8823529411764706
KNeighborsClassifier,3-auto-uniform,0.6549019607843137,0.114697968183118,0.8823529411764706
KNeighborsClassifier,3-auto-distance,0.6937908496732026,0.10785353485229793,0.8823529411764706
KNeighborsClassifier,3-ball_tree-uniform,0.6549019607843137,0.114697968183118,0.8823529411764706
KNeighborsClassifier,3-ball_tree-distance,0.6937908496732026,0.10785353485229793,0.8823529411764706
KNeighborsClassifier,3-kd_tree-uniform,0.6549019607843137,0.114697968183118,0.8823529411764706
KNeighborsClassifier,3-kd_tree-distance,0.6937908496732026,0.10785353485229793,0.8823529411764706
KNeighborsClassifier,3-brute-uniform,0.6549019607843137,0.114697968183118,0.8823529411764706
KNeighborsClassifier,3-brute-distance,0.6937908496732026,0.10785353485229793,0.8823529411764706
KNeighborsClassifier,4-auto-uniform,0.6493464052287582,0.10985497179295252,0.8823529411764706
KNeighborsClassifier,4-auto-distance,0.7049019607843137,0.11018501018232693,0.8823529411764706
KNeighborsClassifier,4-ball_tree-uniform,0.6493464052287582,0.10985497179295252,0.8823529411764706
KNeighborsClassifier,4-ball_tree-distance,0.7049019607843137,0.11018501018232693,0.8823529411764706
KNeighborsClassifier,4-kd_tree-uniform,0.6493464052287582,0.10985497179295252,0.8823529411764706
KNeighborsClassifier,4-kd_tree-distance,0.7049019607843137,0.11018501018232693,0.8823529411764706
KNeighborsClassifier,4-brute-uniform,0.6493464052287582,0.10985497179295252,0.8823529411764706
KNeighborsClassifier,4-brute-distance,0.7049019607843137,0.11018501018232693,0.8823529411764706
KNeighborsClassifier,5-auto-uniform,0.6660130718954249,0.10404070944221637,0.8823529411764706
KNeighborsClassifier,5-auto-distance,0.6882352941176471,0.10477105835039935,0.8823529411764706
KNeighborsClassifier,5-ball_tree-uniform,0.6660130718954249,0.10404070944221637,0.8823529411764706
KNeighborsClassifier,5-ball_tree-distance,0.6882352941176471,0.10477105835039935,0.8823529411764706
KNeighborsClassifier,5-kd_tree-uniform,0.6660130718954249,0.10404070944221637,0.8823529411764706
KNeighborsClassifier,5-kd_tree-distance,0.6882352941176471,0.10477105835039935,0.8823529411764706
KNeighborsClassifier,5-brute-uniform,0.6660130718954249,0.10404070944221637,0.8823529411764706
KNeighborsClassifier,5-brute-distance,0.6882352941176471,0.10477105835039935,0.8823529411764706
KNeighborsClassifier,6-auto-uniform,0.6660130718954248,0.10103061551144983,0.8823529411764706
KNeighborsClassifier,6-auto-distance,0.6993464052287581,0.10185389067431504,0.8823529411764706
KNeighborsClassifier,6-ball_tree-uniform,0.6660130718954248,0.10103061551144983,0.8823529411764706
KNeighborsClassifier,6-ball_tree-distance,0.6993464052287581,0.10185389067431504,0.8823529411764706
KNeighborsClassifier,6-kd_tree-uniform,0.6660130718954248,0.10103061551144983,0.8823529411764706
KNeighborsClassifier,6-kd_tree-distance,0.6993464052287581,0.10185389067431504,0.8823529411764706
KNeighborsClassifier,6-brute-uniform,0.6660130718954248,0.10103061551144983,0.8823529411764706
KNeighborsClassifier,6-brute-distance,0.6993464052287581,0.10185389067431504,0.8823529411764706
KNeighborsClassifier,7-auto-uniform,0.665686274509804,0.10388919214490666,0.8235294117647058
KNeighborsClassifier,7-auto-distance,0.6937908496732026,0.11874982434768054,0.8823529411764706
KNeighborsClassifier,7-ball_tree-uniform,0.665686274509804,0.10388919214490666,0.8235294117647058
KNeighborsClassifier,7-ball_tree-distance,0.6937908496732026,0.11874982434768054,0.8823529411764706
KNeighborsClassifier,7-kd_tree-uniform,0.665686274509804,0.10388919214490666,0.8235294117647058
KNeighborsClassifier,7-kd_tree-distance,0.6937908496732026,0.11874982434768054,0.8823529411764706
KNeighborsClassifier,7-brute-uniform,0.665686274509804,0.10388919214490666,0.8235294117647058
KNeighborsClassifier,7-brute-distance,0.6937908496732026,0.11874982434768054,0.8823529411764706
KNeighborsClassifier,8-auto-uniform,0.6539215686274511,0.08045390582470399,0.7777777777777778
KNeighborsClassifier,8-auto-distance,0.6937908496732026,0.12383896270495627,0.8823529411764706
KNeighborsClassifier,8-ball_tree-uniform,0.6539215686274511,0.08045390582470399,0.7777777777777778
KNeighborsClassifier,8-ball_tree-distance,0.6937908496732026,0.12383896270495627,0.8823529411764706
KNeighborsClassifier,8-kd_tree-uniform,0.6539215686274511,0.08045390582470399,0.7777777777777778
KNeighborsClassifier,8-kd_tree-distance,0.6937908496732026,0.12383896270495627,0.8823529411764706
KNeighborsClassifier,8-brute-uniform,0.6539215686274511,0.08045390582470399,0.7777777777777778
KNeighborsClassifier,8-brute-distance,0.6937908496732026,0.12383896270495627,0.8823529411764706
KNeighborsClassifier,9-auto-uniform,0.6486928104575164,0.0879595060599452,0.7777777777777778
KNeighborsClassifier,9-auto-distance,0.6993464052287581,0.1286353549832555,0.8823529411764706
KNeighborsClassifier,9-ball_tree-uniform,0.6486928104575164,0.0879595060599452,0.7777777777777778
KNeighborsClassifier,9-ball_tree-distance,0.6993464052287581,0.1286353549832555,0.8823529411764706
KNeighborsClassifier,9-kd_tree-uniform,0.6486928104575164,0.0879595060599452,0.7777777777777778
KNeighborsClassifier,9-kd_tree-distance,0.6993464052287581,0.1286353549832555,0.8823529411764706
KNeighborsClassifier,9-brute-uniform,0.6486928104575164,0.0879595060599452,0.7777777777777778
KNeighborsClassifier,9-brute-distance,0.6993464052287581,0.1286353549832555,0.8823529411764706
KNeighborsClassifier,10-auto-uniform,0.6209150326797386,0.08302197375869137,0.7647058823529411
