min_value,max_value,avg_value,std_value,q1_value,q3_value,feature
21.0,56.0,33.67857142857143,5.466697258085966,32.0,36.0,length
2741.13,7156.89,4209.417976190477,643.9133950303221,4076.6275,4488.895,molecular_weigth
-6.894,0.006999999999999999,-3.189202380952382,2.0967863039136927,-4.896,-0.998,charge
-0.0015601768,1.59929448266251e-06,-0.0007346106194198801,0.00046348367837514723,-0.001146432125,-0.0002700324,charge_density
3.5563964844,5.07421875,4.202571323953573,0.38862863955850196,3.8728027344,4.448059082025001,isoelectric
41.7131578947,88.3685714286,62.84968345915833,9.565031876559859,56.298511904725,67.99488636365001,inestability
0.055555555599999994,0.2162162162,0.0989226907488095,0.02527065259468222,0.0833333333,0.11111111109999999,aromaticity
50.322580645200006,108.42105263159999,76.95109971025002,12.951725359245247,67.814009661825,83.622122762125,aliphatic_index
0.1379310345,0.5263157895,0.24811400608452383,0.074339920145946,0.20689655170000001,0.2647058824,hydrophobic_ratio
-0.025547235,0.025483193300000002,-0.008918735442857142,0.011170986464874537,-0.0181302454,-0.0018797076000000002,hydrophobicity_profile
-0.023186500000000002,0.025371873700000002,-0.0068430311297619055,0.011999485393993314,-0.014485973125000001,-0.004101409824999999,hydrophobic_profile
0.19,580.0,31.79055155661952,98.94652456382825,1.3875,18.2303367881055,inhibition_IC50
