min_value,max_value,avg_value,std_value,q1_value,q3_value,feature
22.0,56.0,35.75,6.227961143102934,36.0,36.0,length
2852.25,7156.89,4427.112999999999,790.8934477797878,4420.89,4486.575,molecular_weigth
-5.895,0.003,-4.1613,1.864920429937964,-5.895,-2.8989999999999996,charge
-0.0013215385,1.0518012095713899e-06,-0.0009130000148790431,0.00041866473793678813,-0.001309546,-0.0006484894,charge_density
3.6870117188,4.8837890625,4.02697143555,0.32603701121203194,3.798828125,4.0803222656,isoelectric
41.7131578947,76.6666666667,62.942766692805016,9.324443879972172,58.788888888925,67.8181818182,inestability
0.055555555599999994,0.1785714286,0.0973714366,0.027086787639702042,0.0833333333,0.11111111109999999,aromaticity
54.1666666667,108.42105263159999,80.79964170675001,14.154308826464083,74.60227272725001,87.361111111125,aliphatic_index
0.1666666667,0.5263157895,0.25035692506,0.0874392933028198,0.19444444440000005,0.254464285725,hydrophobic_ratio
-0.0218903544,0.025483193300000002,-0.005349516909999999,0.01338314457107993,-0.01363586525,-0.002644843475,hydrophobicity_profile
-0.0181299864,0.0132477875,-0.007162598795,0.008254450755905128,-0.012137812025,-0.00362129225,hydrophobic_profile
11.031166422,66.4892128528,34.062730274505,17.077493063924276,18.4553367881,47.325,inhibition_IC50
