algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.6316993464052287,0.05967162766643574,0.7222222222222222
RandomForestClassifier,gini-100,0.6542483660130719,0.11734529199366235,0.8333333333333334
RandomForestClassifier,gini-150,0.6663398692810458,0.14209073662990448,0.9411764705882353
RandomForestClassifier,gini-200,0.6826797385620915,0.12575926016036973,0.8823529411764706
RandomForestClassifier,gini-250,0.6715686274509804,0.1217095430393446,0.8888888888888888
RandomForestClassifier,gini-500,0.6718954248366014,0.12948931458682375,0.9411764705882353
RandomForestClassifier,gini-1000,0.6830065359477124,0.13782948515652424,0.9411764705882353
RandomForestClassifier,entropy-100,0.6493464052287582,0.12558590100538397,0.8823529411764706
RandomForestClassifier,entropy-150,0.6656862745098038,0.13025284546102697,0.8888888888888888
RandomForestClassifier,entropy-200,0.6774509803921569,0.1179014134938911,0.9411764705882353
RandomForestClassifier,entropy-250,0.6549019607843137,0.12984347349420092,0.8823529411764706
RandomForestClassifier,entropy-500,0.6941176470588235,0.1360529381606425,0.9411764705882353
RandomForestClassifier,entropy-1000,0.6601307189542484,0.11893808695787135,0.8888888888888888
SVC,default,0.688562091503268,0.11091919219133116,0.9411764705882353
SGDClassifier,default,0.5813725490196079,0.07768503835572725,0.7777777777777778
KNeighborsClassifier,2-auto-uniform,0.6493464052287582,0.10700855515804851,0.8823529411764706
KNeighborsClassifier,2-auto-distance,0.6320261437908496,0.10718954248366012,0.7647058823529411
KNeighborsClassifier,2-ball_tree-uniform,0.6493464052287582,0.10700855515804851,0.8823529411764706
KNeighborsClassifier,2-ball_tree-distance,0.6320261437908496,0.10718954248366012,0.7647058823529411
KNeighborsClassifier,2-kd_tree-uniform,0.6493464052287582,0.10700855515804851,0.8823529411764706
KNeighborsClassifier,2-kd_tree-distance,0.6320261437908496,0.10718954248366012,0.7647058823529411
KNeighborsClassifier,2-brute-uniform,0.6493464052287582,0.10700855515804851,0.8823529411764706
KNeighborsClassifier,2-brute-distance,0.6320261437908496,0.10718954248366012,0.7647058823529411
KNeighborsClassifier,3-auto-uniform,0.6045751633986928,0.13549289177534563,0.8235294117647058
KNeighborsClassifier,3-auto-distance,0.6045751633986928,0.14431721839099676,0.8235294117647058
KNeighborsClassifier,3-ball_tree-uniform,0.6045751633986928,0.13549289177534563,0.8235294117647058
KNeighborsClassifier,3-ball_tree-distance,0.6045751633986928,0.14431721839099676,0.8235294117647058
KNeighborsClassifier,3-kd_tree-uniform,0.6045751633986928,0.13549289177534563,0.8235294117647058
KNeighborsClassifier,3-kd_tree-distance,0.6045751633986928,0.14431721839099676,0.8235294117647058
KNeighborsClassifier,3-brute-uniform,0.6045751633986928,0.13549289177534563,0.8235294117647058
KNeighborsClassifier,3-brute-distance,0.6045751633986928,0.14431721839099676,0.8235294117647058
KNeighborsClassifier,4-auto-uniform,0.6104575163398692,0.12526020591125048,0.8823529411764706
KNeighborsClassifier,4-auto-distance,0.5990196078431372,0.14922192721539923,0.8235294117647058
KNeighborsClassifier,4-ball_tree-uniform,0.6104575163398692,0.12526020591125048,0.8823529411764706
KNeighborsClassifier,4-ball_tree-distance,0.5990196078431372,0.14922192721539923,0.8235294117647058
KNeighborsClassifier,4-kd_tree-uniform,0.6104575163398692,0.12526020591125048,0.8823529411764706
KNeighborsClassifier,4-kd_tree-distance,0.5990196078431372,0.14922192721539923,0.8235294117647058
KNeighborsClassifier,4-brute-uniform,0.6104575163398692,0.12526020591125048,0.8823529411764706
KNeighborsClassifier,4-brute-distance,0.5990196078431372,0.14922192721539923,0.8235294117647058
KNeighborsClassifier,5-auto-uniform,0.6326797385620916,0.1182825971125935,0.8823529411764706
KNeighborsClassifier,5-auto-distance,0.6326797385620916,0.1353209534182386,0.8823529411764706
