algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.5745098039215686,0.08877587971981177,0.7222222222222222
RandomForestClassifier,gini-100,0.6153594771241829,0.0987344629240945,0.7647058823529411
RandomForestClassifier,gini-150,0.6202614379084969,0.07274894433982423,0.7222222222222222
RandomForestClassifier,gini-200,0.6205882352941177,0.09398422369230826,0.7777777777777778
RandomForestClassifier,gini-250,0.6088235294117647,0.09646945905072714,0.7777777777777778
RandomForestClassifier,gini-500,0.6088235294117647,0.09646945905072714,0.7777777777777778
RandomForestClassifier,gini-1000,0.6084967320261437,0.0845110929037468,0.7777777777777778
RandomForestClassifier,entropy-100,0.6366013071895426,0.09791713532053598,0.8333333333333334
RandomForestClassifier,entropy-150,0.6264705882352941,0.10073685123021961,0.7777777777777778
RandomForestClassifier,entropy-200,0.5866013071895424,0.10573549486225758,0.7777777777777778
RandomForestClassifier,entropy-250,0.6254901960784313,0.08333269255168223,0.7777777777777778
RandomForestClassifier,entropy-500,0.6039215686274509,0.09898023333286064,0.7777777777777778
RandomForestClassifier,entropy-1000,0.6143790849673202,0.08450098271195278,0.7777777777777778
SVC,default,0.5584967320261438,0.06847867471408624,0.6666666666666666
SGDClassifier,default,0.5526143790849674,0.1258441529127726,0.7777777777777778
KNeighborsClassifier,2-auto-uniform,0.5928104575163398,0.11496767325409253,0.8333333333333334
KNeighborsClassifier,2-auto-distance,0.5535947712418301,0.12005701580267948,0.7777777777777778
KNeighborsClassifier,2-ball_tree-uniform,0.5928104575163398,0.11496767325409253,0.8333333333333334
KNeighborsClassifier,2-ball_tree-distance,0.5535947712418301,0.12005701580267948,0.7777777777777778
KNeighborsClassifier,2-kd_tree-uniform,0.5928104575163398,0.11496767325409253,0.8333333333333334
KNeighborsClassifier,2-kd_tree-distance,0.5535947712418301,0.12005701580267948,0.7777777777777778
KNeighborsClassifier,2-brute-uniform,0.5928104575163398,0.11496767325409253,0.8333333333333334
KNeighborsClassifier,2-brute-distance,0.5535947712418301,0.12005701580267948,0.7777777777777778
KNeighborsClassifier,3-auto-uniform,0.5810457516339869,0.0750325658717908,0.7222222222222222
KNeighborsClassifier,3-auto-distance,0.6035947712418301,0.08284233153750842,0.7222222222222222
KNeighborsClassifier,3-ball_tree-uniform,0.5810457516339869,0.0750325658717908,0.7222222222222222
KNeighborsClassifier,3-ball_tree-distance,0.6035947712418301,0.08284233153750842,0.7222222222222222
KNeighborsClassifier,3-kd_tree-uniform,0.5810457516339869,0.0750325658717908,0.7222222222222222
KNeighborsClassifier,3-kd_tree-distance,0.6035947712418301,0.08284233153750842,0.7222222222222222
KNeighborsClassifier,3-brute-uniform,0.5754901960784313,0.06587136151699015,0.7222222222222222
KNeighborsClassifier,3-brute-distance,0.5980392156862746,0.06773462174134177,0.7222222222222222
KNeighborsClassifier,4-auto-uniform,0.5473856209150327,0.11249854637115564,0.8333333333333334
KNeighborsClassifier,4-auto-distance,0.5862745098039216,0.07278416816903784,0.7777777777777778
KNeighborsClassifier,4-ball_tree-uniform,0.5473856209150327,0.11249854637115564,0.8333333333333334
KNeighborsClassifier,4-ball_tree-distance,0.5862745098039216,0.07278416816903784,0.7777777777777778
KNeighborsClassifier,4-kd_tree-uniform,0.5473856209150327,0.11249854637115564,0.8333333333333334
KNeighborsClassifier,4-kd_tree-distance,0.5862745098039216,0.07278416816903784,0.7777777777777778
KNeighborsClassifier,4-brute-uniform,0.5418300653594772,0.11056961477378033,0.8333333333333334
KNeighborsClassifier,4-brute-distance,0.580718954248366,0.07279663918815214,0.7777777777777778
KNeighborsClassifier,5-auto-uniform,0.5748366013071896,0.10848934930390232,0.8333333333333334
KNeighborsClassifier,5-auto-distance,0.5862745098039216,0.06841236134969686,0.7222222222222222
KNeighborsClassifier,5-ball_tree-uniform,0.5692810457516341,0.1134867150042859,0.8333333333333334
KNeighborsClassifier,5-ball_tree-distance,0.5862745098039216,0.06841236134969686,0.7222222222222222
KNeighborsClassifier,5-kd_tree-uniform,0.5748366013071896,0.10848934930390232,0.8333333333333334
KNeighborsClassifier,5-kd_tree-distance,0.5862745098039216,0.06841236134969686,0.7222222222222222
KNeighborsClassifier,5-brute-uniform,0.5637254901960785,0.11536688305950232,0.8333333333333334
KNeighborsClassifier,5-brute-distance,0.5751633986928104,0.07652922169783768,0.7222222222222222
KNeighborsClassifier,6-auto-uniform,0.5473856209150327,0.1254684928127754,0.7777777777777778
KNeighborsClassifier,6-auto-distance,0.580718954248366,0.07279663918815214,0.7222222222222222
KNeighborsClassifier,6-ball_tree-uniform,0.5473856209150327,0.1254684928127754,0.7777777777777778
KNeighborsClassifier,6-ball_tree-distance,0.580718954248366,0.07279663918815214,0.7222222222222222
KNeighborsClassifier,6-kd_tree-uniform,0.5473856209150327,0.1254684928127754,0.7777777777777778
KNeighborsClassifier,6-kd_tree-distance,0.580718954248366,0.07279663918815214,0.7222222222222222
KNeighborsClassifier,6-brute-uniform,0.5473856209150327,0.1254684928127754,0.7777777777777778
KNeighborsClassifier,6-brute-distance,0.580718954248366,0.07279663918815214,0.7222222222222222
KNeighborsClassifier,7-auto-uniform,0.5522875816993464,0.10924030575628135,0.8333333333333334
KNeighborsClassifier,7-auto-distance,0.5637254901960784,0.09149451405372135,0.7777777777777778
KNeighborsClassifier,7-ball_tree-uniform,0.5522875816993464,0.10924030575628135,0.8333333333333334
KNeighborsClassifier,7-ball_tree-distance,0.5637254901960784,0.09149451405372135,0.7777777777777778
KNeighborsClassifier,7-kd_tree-uniform,0.5522875816993464,0.10924030575628135,0.8333333333333334
