algorithm,hyperparameters,average,std,max_performance
LinearSVC,default,0.6712418300653595,0.12898523490710878,0.8888888888888888
RandomForestClassifier,gini-100,0.6663398692810458,0.13311890036189356,0.9411764705882353
RandomForestClassifier,gini-150,0.6549019607843137,0.1345135514001241,0.8823529411764706
RandomForestClassifier,gini-200,0.6715686274509804,0.11652744297208067,0.8823529411764706
RandomForestClassifier,gini-250,0.6826797385620915,0.11282274488327756,0.8823529411764706
RandomForestClassifier,gini-500,0.6660130718954249,0.12798447084234574,0.8823529411764706
RandomForestClassifier,gini-1000,0.6826797385620915,0.11282274488327756,0.8823529411764706
RandomForestClassifier,entropy-100,0.6715686274509804,0.12421955086645325,0.8823529411764706
RandomForestClassifier,entropy-150,0.6774509803921569,0.13268175084600442,0.9411764705882353
RandomForestClassifier,entropy-200,0.6718954248366014,0.1409038762605622,0.9411764705882353
RandomForestClassifier,entropy-250,0.6552287581699346,0.13493408253635797,0.9411764705882353
RandomForestClassifier,entropy-500,0.6660130718954249,0.12053287072389587,0.8823529411764706
RandomForestClassifier,entropy-1000,0.677124183006536,0.12008014183481695,0.8823529411764706
SVC,default,0.6931372549019608,0.0893113997339172,0.8333333333333334
SGDClassifier,default,0.6549019607843137,0.13902684421185857,0.8823529411764706
KNeighborsClassifier,2-auto-uniform,0.6601307189542485,0.11088019064443531,0.8235294117647058
KNeighborsClassifier,2-auto-distance,0.6382352941176471,0.13772135181697195,0.8823529411764706
KNeighborsClassifier,2-ball_tree-uniform,0.6601307189542485,0.11088019064443531,0.8235294117647058
KNeighborsClassifier,2-ball_tree-distance,0.6382352941176471,0.13772135181697195,0.8823529411764706
KNeighborsClassifier,2-kd_tree-uniform,0.6601307189542485,0.11088019064443531,0.8235294117647058
KNeighborsClassifier,2-kd_tree-distance,0.6382352941176471,0.13772135181697195,0.8823529411764706
KNeighborsClassifier,2-brute-uniform,0.6601307189542485,0.11088019064443531,0.8235294117647058
KNeighborsClassifier,2-brute-distance,0.6382352941176471,0.13772135181697195,0.8823529411764706
KNeighborsClassifier,3-auto-uniform,0.5983660130718955,0.10301584593473276,0.7222222222222222
KNeighborsClassifier,3-auto-distance,0.615359477124183,0.1159836103620382,0.7777777777777778
KNeighborsClassifier,3-ball_tree-uniform,0.5983660130718955,0.10301584593473276,0.7222222222222222
KNeighborsClassifier,3-ball_tree-distance,0.615359477124183,0.1159836103620382,0.7777777777777778
KNeighborsClassifier,3-kd_tree-uniform,0.5983660130718955,0.10301584593473276,0.7222222222222222
KNeighborsClassifier,3-kd_tree-distance,0.615359477124183,0.1159836103620382,0.7777777777777778
KNeighborsClassifier,3-brute-uniform,0.5983660130718955,0.10301584593473276,0.7222222222222222
KNeighborsClassifier,3-brute-distance,0.615359477124183,0.1159836103620382,0.7777777777777778
KNeighborsClassifier,4-auto-uniform,0.6549019607843137,0.13219913600192906,0.8823529411764706
KNeighborsClassifier,4-auto-distance,0.6323529411764706,0.1280883176291896,0.8235294117647058
KNeighborsClassifier,4-ball_tree-uniform,0.6549019607843137,0.13219913600192906,0.8823529411764706
